row_id;order_id;order_date;ship_date;customer_id;segment;country;city;state;region;product_id;category;sub_category;sales;quantity;profit
3020;CA-2017-123568;08.11.2017;14.11.2017;SC-20095;Consumer;United States;West Jordan;Utah;West;OFF-FA-10002701;Office Supplies;Fasteners;5;3;0
3021;CA-2017-123568;08.11.2017;14.11.2017;SC-20095;Consumer;United States;West Jordan;Utah;West;OFF-PA-10001125;Office Supplies;Paper;93;3;42
3022;CA-2017-123568;08.11.2017;14.11.2017;SC-20095;Consumer;United States;West Jordan;Utah;West;FUR-FU-10004090;Furniture;Furnishings;67;3;22
3023;CA-2017-123568;08.11.2017;14.11.2017;SC-20095;Consumer;United States;West Jordan;Utah;West;OFF-BI-10001510;Office Supplies;Binders;92;5;29
3024;CA-2019-124674;17.11.2019;23.11.2019;JB-16000;Consumer;United States;Brownsville;Texas;Central;FUR-BO-10002202;Furniture;Bookcases;328;2;-14
3025;CA-2017-164441;08.11.2017;13.11.2017;AC-10450;Consumer;United States;New York City;New York;East;OFF-BI-10001922;Office Supplies;Binders;52;11;18
3026;CA-2017-164441;08.11.2017;13.11.2017;AC-10450;Consumer;United States;New York City;New York;East;OFF-PA-10001667;Office Supplies;Paper;18;3;8
3027;CA-2019-169054;22.04.2019;26.04.2019;MO-17800;Home Office;United States;Philadelphia;Pennsylvania;East;FUR-FU-10001488;Furniture;Furnishings;254;3;0
3028;CA-2016-106719;24.08.2016;24.08.2016;RB-19645;Corporate;United States;Billings;Montana;West;OFF-BI-10002799;Office Supplies;Binders;8;2;3
3029;CA-2019-116855;17.12.2019;21.12.2019;AI-10855;Consumer;United States;Chesapeake;Virginia;South;FUR-CH-10003846;Furniture;Chairs;505;5;81
3030;US-2018-164189;24.03.2018;28.03.2018;DR-12880;Corporate;United States;Gresham;Oregon;West;TEC-PH-10003691;Technology;Phones;403;4;25
3031;CA-2017-168480;21.09.2017;27.09.2017;DM-12955;Corporate;United States;Lincoln Park;Michigan;Central;FUR-BO-10000468;Furniture;Bookcases;194;4;31
3032;CA-2017-168480;21.09.2017;27.09.2017;DM-12955;Corporate;United States;Lincoln Park;Michigan;Central;OFF-AR-10001044;Office Supplies;Art;26;1;8
3033;US-2018-114293;21.11.2018;26.11.2018;JH-16180;Consumer;United States;Gresham;Oregon;West;FUR-CH-10003833;Furniture;Chairs;195;4;-12
3034;CA-2019-134173;16.09.2019;21.09.2019;AB-10060;Home Office;United States;Philadelphia;Pennsylvania;East;OFF-PA-10004355;Office Supplies;Paper;21;4;7
3035;US-2017-123960;11.06.2017;16.06.2017;BD-11605;Consumer;United States;Monroe;Louisiana;South;TEC-AC-10003038;Technology;Accessories;54;6;10
3036;US-2017-123960;11.06.2017;16.06.2017;BD-11605;Consumer;United States;Monroe;Louisiana;South;OFF-BI-10002799;Office Supplies;Binders;36;7;17
3037;US-2017-123960;11.06.2017;16.06.2017;BD-11605;Consumer;United States;Monroe;Louisiana;South;OFF-AR-10003582;Office Supplies;Art;56;2;16
3038;US-2017-123960;11.06.2017;16.06.2017;BD-11605;Consumer;United States;Monroe;Louisiana;South;OFF-PA-10004451;Office Supplies;Paper;32;5;16
3039;US-2017-123960;11.06.2017;16.06.2017;BD-11605;Consumer;United States;Monroe;Louisiana;South;FUR-FU-10004666;Furniture;Furnishings;29;2;11
3040;CA-2019-101749;03.10.2019;08.10.2019;AS-10045;Corporate;United States;Pasadena;California;West;FUR-TA-10001520;Furniture;Tables;171;3;-6
3041;US-2018-147991;05.05.2018;09.05.2018;ZD-21925;Consumer;United States;Chattanooga;Tennessee;South;FUR-FU-10004270;Furniture;Furnishings;17;5;3
3042;CA-2019-149559;11.09.2019;12.09.2019;KF-16285;Home Office;United States;Long Beach;California;West;OFF-PA-10003172;Office Supplies;Paper;13;2;6
3043;CA-2019-149559;11.09.2019;12.09.2019;KF-16285;Home Office;United States;Long Beach;California;West;OFF-EN-10002312;Office Supplies;Envelopes;22;2;11
3044;CA-2019-149559;11.09.2019;12.09.2019;KF-16285;Home Office;United States;Long Beach;California;West;FUR-CH-10002320;Furniture;Chairs;2054;8;257
3045;CA-2017-135174;30.04.2017;02.05.2017;BP-11230;Consumer;United States;Troy;Ohio;East;TEC-PH-10001530;Technology;Phones;1023;5;-256
3046;CA-2019-125290;06.11.2019;10.11.2019;CC-12430;Home Office;United States;Minneapolis;Minnesota;Central;OFF-AR-10001216;Office Supplies;Art;14;5;4
3047;CA-2019-125290;06.11.2019;10.11.2019;CC-12430;Home Office;United States;Minneapolis;Minnesota;Central;OFF-PA-10003127;Office Supplies;Paper;26;1;12
3048;CA-2016-137351;30.09.2016;04.10.2016;DB-13615;Consumer;United States;Seattle;Washington;West;OFF-BI-10003910;Office Supplies;Binders;43;7;13
3049;CA-2019-121419;02.04.2019;04.04.2019;TC-21475;Home Office;United States;Columbus;Georgia;South;FUR-TA-10004534;Furniture;Tables;412;2;70
3050;CA-2019-121419;02.04.2019;04.04.2019;TC-21475;Home Office;United States;Columbus;Georgia;South;TEC-AC-10000892;Technology;Accessories;360;4;130
3051;US-2019-148054;06.10.2019;11.10.2019;NZ-18565;Home Office;United States;Meridian;Idaho;West;FUR-FU-10003247;Furniture;Furnishings;42;2;3
3052;US-2019-148054;06.10.2019;11.10.2019;NZ-18565;Home Office;United States;Meridian;Idaho;West;OFF-AP-10004336;Office Supplies;Appliances;228;4;66
3053;US-2019-148054;06.10.2019;11.10.2019;NZ-18565;Home Office;United States;Meridian;Idaho;West;OFF-PA-10001295;Office Supplies;Paper;38;2;18
3054;CA-2018-128517;09.04.2018;14.04.2018;SW-20350;Home Office;United States;Detroit;Michigan;Central;TEC-PH-10002555;Technology;Phones;518;2;135
3055;CA-2018-128517;09.04.2018;14.04.2018;SW-20350;Home Office;United States;Detroit;Michigan;Central;OFF-BI-10000831;Office Supplies;Binders;5;2;2
3056;US-2017-100377;28.08.2017;01.09.2017;TS-21370;Corporate;United States;Chicago;Illinois;Central;TEC-CO-10001046;Technology;Copiers;2800;5;875
3057;CA-2019-131492;19.10.2019;24.10.2019;HH-15010;Corporate;United States;San Francisco;California;West;OFF-EN-10002973;Office Supplies;Envelopes;9;2;4
3058;CA-2019-131492;19.10.2019;24.10.2019;HH-15010;Corporate;United States;San Francisco;California;West;OFF-LA-10001641;Office Supplies;Labels;32;10;15
3059;CA-2019-131492;19.10.2019;24.10.2019;HH-15010;Corporate;United States;San Francisco;California;West;FUR-FU-10003878;Furniture;Furnishings;31;2;10
3060;CA-2019-131492;19.10.2019;24.10.2019;HH-15010;Corporate;United States;San Francisco;California;West;FUR-TA-10003837;Furniture;Tables;24;2;-3
3061;CA-2018-144554;07.11.2018;12.11.2018;DM-13345;Corporate;United States;Newark;Ohio;East;TEC-AC-10002800;Technology;Accessories;120;3;22
3062;CA-2019-127621;03.03.2019;07.03.2019;RE-19450;Consumer;United States;Dallas;Texas;Central;OFF-PA-10001307;Office Supplies;Paper;27;8;10
3063;CA-2017-145184;27.11.2017;29.11.2017;JD-16150;Corporate;United States;Newark;Delaware;East;TEC-PH-10002350;Technology;Phones;84;3;24
3064;CA-2017-145184;27.11.2017;29.11.2017;JD-16150;Corporate;United States;Newark;Delaware;East;TEC-AC-10000397;Technology;Accessories;105;3;7
3065;CA-2019-106859;13.03.2019;18.03.2019;BF-11215;Home Office;United States;Albuquerque;New Mexico;West;OFF-ST-10000615;Office Supplies;Storage;91;8;25
3066;CA-2019-106859;13.03.2019;18.03.2019;BF-11215;Home Office;United States;Albuquerque;New Mexico;West;TEC-PH-10004531;Technology;Phones;141;8;49
3067;CA-2019-106859;13.03.2019;18.03.2019;BF-11215;Home Office;United States;Albuquerque;New Mexico;West;TEC-AC-10004001;Technology;Accessories;215;5;88
3068;CA-2019-106859;13.03.2019;18.03.2019;BF-11215;Home Office;United States;Albuquerque;New Mexico;West;OFF-PA-10001534;Office Supplies;Paper;45;7;22
3069;CA-2019-106859;13.03.2019;18.03.2019;BF-11215;Home Office;United States;Albuquerque;New Mexico;West;OFF-PA-10001815;Office Supplies;Paper;288;6;138
3070;US-2019-120089;30.11.2019;30.11.2019;ML-17755;Home Office;United States;Toledo;Ohio;East;OFF-AP-10003779;Office Supplies;Appliances;664;4;83
3071;CA-2016-119375;17.11.2016;22.11.2016;YC-21895;Corporate;United States;Newark;Delaware;East;OFF-ST-10002011;Office Supplies;Storage;2934;7;792
3072;CA-2016-119375;17.11.2016;22.11.2016;YC-21895;Corporate;United States;Newark;Delaware;East;FUR-FU-10002379;Furniture;Furnishings;124;3;15
3073;CA-2016-119375;17.11.2016;22.11.2016;YC-21895;Corporate;United States;Newark;Delaware;East;OFF-AR-10003752;Office Supplies;Art;58;5;27
3074;CA-2018-125206;03.01.2018;05.01.2018;LR-16915;Consumer;United States;Los Angeles;California;West;OFF-ST-10003692;Office Supplies;Storage;114;2;29
3075;CA-2017-126137;03.10.2017;08.10.2017;BS-11755;Consumer;United States;Los Angeles;California;West;FUR-BO-10004409;Furniture;Bookcases;121;2;18
3076;CA-2016-143903;20.07.2016;24.07.2016;KM-16375;Home Office;United States;Dallas;Texas;Central;OFF-ST-10003306;Office Supplies;Storage;343;3;39
3077;CA-2016-143903;20.07.2016;24.07.2016;KM-16375;Home Office;United States;Dallas;Texas;Central;FUR-FU-10003724;Furniture;Furnishings;17;5;-14
3078;CA-2016-143903;20.07.2016;24.07.2016;KM-16375;Home Office;United States;Dallas;Texas;Central;FUR-CH-10002024;Furniture;Chairs;981;2;-140
3079;CA-2016-104780;21.05.2016;25.05.2016;BT-11530;Home Office;United States;San Diego;California;West;OFF-AR-10003514;Office Supplies;Art;32;8;11
3080;CA-2019-101182;04.09.2019;05.09.2019;KB-16405;Home Office;United States;Apple Valley;California;West;OFF-PA-10001800;Office Supplies;Paper;13;2;6
3081;CA-2019-101182;04.09.2019;05.09.2019;KB-16405;Home Office;United States;Apple Valley;California;West;TEC-PH-10003589;Technology;Phones;43;3;15
3082;US-2019-132297;27.05.2019;02.06.2019;DW-13480;Home Office;United States;Louisville;Kentucky;South;OFF-BI-10003364;Office Supplies;Binders;58;2;28
3083;US-2019-132297;27.05.2019;02.06.2019;DW-13480;Home Office;United States;Louisville;Kentucky;South;TEC-PH-10002834;Technology;Phones;540;3;135
3084;CA-2016-100328;28.01.2016;03.02.2016;JC-15340;Consumer;United States;New York City;New York;East;OFF-BI-10000343;Office Supplies;Binders;4;1;1
3085;CA-2019-118773;09.02.2019;14.02.2019;TP-21415;Consumer;United States;Houston;Texas;Central;OFF-BI-10004584;Office Supplies;Binders;253;4;-417
3086;CA-2019-118773;09.02.2019;14.02.2019;TP-21415;Consumer;United States;Houston;Texas;Central;TEC-AC-10002402;Technology;Accessories;128;2;16
3087;CA-2019-118773;09.02.2019;14.02.2019;TP-21415;Consumer;United States;Houston;Texas;Central;FUR-FU-10000550;Furniture;Furnishings;4;2;-3
3088;CA-2019-118773;09.02.2019;14.02.2019;TP-21415;Consumer;United States;Houston;Texas;Central;OFF-AP-10000055;Office Supplies;Appliances;13;2;-32
3089;US-2019-159205;31.03.2019;02.04.2019;DB-12910;Home Office;United States;Henderson;Kentucky;South;FUR-FU-10001591;Furniture;Furnishings;61;5;26
3090;US-2019-159205;31.03.2019;02.04.2019;DB-12910;Home Office;United States;Henderson;Kentucky;South;TEC-PH-10000526;Technology;Phones;672;7;188
3091;CA-2018-112123;03.03.2018;08.03.2018;BH-11710;Consumer;United States;Newark;Delaware;East;OFF-BI-10001071;Office Supplies;Binders;448;7;219
3092;CA-2018-112123;03.03.2018;08.03.2018;BH-11710;Consumer;United States;Newark;Delaware;East;TEC-PH-10001557;Technology;Phones;480;5;130
3093;CA-2018-112123;03.03.2018;08.03.2018;BH-11710;Consumer;United States;Newark;Delaware;East;OFF-PA-10001977;Office Supplies;Paper;166;3;80
3094;CA-2017-114468;23.08.2017;23.08.2017;TD-20995;Consumer;United States;Bolingbrook;Illinois;Central;OFF-SU-10004231;Office Supplies;Supplies;32;4;3
3095;CA-2017-114468;23.08.2017;23.08.2017;TD-20995;Consumer;United States;Bolingbrook;Illinois;Central;OFF-PA-10000809;Office Supplies;Paper;10;2;4
3096;CA-2017-114468;23.08.2017;23.08.2017;TD-20995;Consumer;United States;Bolingbrook;Illinois;Central;OFF-FA-10003021;Office Supplies;Fasteners;12;8;2
3097;CA-2017-114468;23.08.2017;23.08.2017;TD-20995;Consumer;United States;Bolingbrook;Illinois;Central;OFF-AP-10000696;Office Supplies;Appliances;6;2;-14
3098;CA-2019-135692;27.04.2019;01.05.2019;CV-12805;Corporate;United States;Fort Worth;Texas;Central;OFF-LA-10001158;Office Supplies;Labels;33;4;12
3099;CA-2019-135692;27.04.2019;01.05.2019;CV-12805;Corporate;United States;Fort Worth;Texas;Central;FUR-BO-10002268;Furniture;Bookcases;220;4;-42
3100;CA-2019-131233;14.04.2019;19.04.2019;CS-12355;Consumer;United States;New York City;New York;East;OFF-BI-10000829;Office Supplies;Binders;11;3;4
3101;CA-2019-131233;14.04.2019;19.04.2019;CS-12355;Consumer;United States;New York City;New York;East;FUR-BO-10003441;Furniture;Bookcases;242;3;9
3102;CA-2019-119578;22.12.2019;27.12.2019;JG-15310;Corporate;United States;Providence;Rhode Island;East;OFF-SU-10003505;Office Supplies;Supplies;695;6;35
3103;CA-2019-119578;22.12.2019;27.12.2019;JG-15310;Corporate;United States;Providence;Rhode Island;East;FUR-BO-10003660;Furniture;Bookcases;221;1;51
3104;CA-2018-124562;08.12.2018;12.12.2018;JP-16135;Home Office;United States;Columbus;Ohio;East;OFF-BI-10001267;Office Supplies;Binders;13;7;-10
3105;US-2019-140074;23.03.2019;29.03.2019;EC-14050;Consumer;United States;New York City;New York;East;OFF-PA-10002741;Office Supplies;Paper;26;6;12
3106;CA-2018-103037;25.07.2018;29.07.2018;KH-16630;Corporate;United States;Houston;Texas;Central;OFF-LA-10004345;Office Supplies;Labels;16;4;6
3107;CA-2019-127460;10.07.2019;14.07.2019;FG-14260;Home Office;United States;Aurora;Illinois;Central;OFF-ST-10004340;Office Supplies;Storage;298;6;26
3108;CA-2018-121671;17.07.2018;22.07.2018;AA-10480;Consumer;United States;Springfield;Missouri;Central;OFF-PA-10001471;Office Supplies;Paper;22;3;10
3109;CA-2018-121671;17.07.2018;22.07.2018;AA-10480;Consumer;United States;Springfield;Missouri;Central;OFF-ST-10002344;Office Supplies;Storage;243;3;5
3110;CA-2018-121671;17.07.2018;22.07.2018;AA-10480;Consumer;United States;Springfield;Missouri;Central;OFF-PA-10001892;Office Supplies;Paper;8;1;4
3111;CA-2018-121671;17.07.2018;22.07.2018;AA-10480;Consumer;United States;Springfield;Missouri;Central;OFF-PA-10001934;Office Supplies;Paper;52;8;25
3112;CA-2018-121671;17.07.2018;22.07.2018;AA-10480;Consumer;United States;Springfield;Missouri;Central;OFF-ST-10000078;Office Supplies;Storage;265;1;48
3113;CA-2018-150350;23.08.2018;30.08.2018;MS-17770;Consumer;United States;Seattle;Washington;West;TEC-MA-10001972;Technology;Machines;838;3;63
3114;CA-2018-150350;23.08.2018;30.08.2018;MS-17770;Consumer;United States;Seattle;Washington;West;OFF-EN-10002504;Office Supplies;Envelopes;136;5;64
3115;CA-2018-150350;23.08.2018;30.08.2018;MS-17770;Consumer;United States;Seattle;Washington;West;OFF-PA-10002160;Office Supplies;Paper;35;6;17
3116;CA-2018-150350;23.08.2018;30.08.2018;MS-17770;Consumer;United States;Seattle;Washington;West;FUR-CH-10001973;Furniture;Chairs;533;6;-40
3117;CA-2018-150350;23.08.2018;30.08.2018;MS-17770;Consumer;United States;Seattle;Washington;West;OFF-AP-10001492;Office Supplies;Appliances;43;5;11
3118;CA-2018-150350;23.08.2018;30.08.2018;MS-17770;Consumer;United States;Seattle;Washington;West;OFF-SU-10002189;Office Supplies;Supplies;16;4;0
3119;CA-2017-121720;11.06.2017;12.06.2017;JE-15610;Corporate;United States;Lakeland;Florida;South;FUR-CH-10003312;Furniture;Chairs;1124;5;-183
3120;CA-2017-121720;11.06.2017;12.06.2017;JE-15610;Corporate;United States;Lakeland;Florida;South;TEC-PH-10002496;Technology;Phones;250;2;31
3121;CA-2017-121720;11.06.2017;12.06.2017;JE-15610;Corporate;United States;Lakeland;Florida;South;FUR-FU-10003464;Furniture;Furnishings;49;3;7
3122;CA-2017-121720;11.06.2017;12.06.2017;JE-15610;Corporate;United States;Lakeland;Florida;South;OFF-AR-10000380;Office Supplies;Art;61;2;8
3123;CA-2017-121720;11.06.2017;12.06.2017;JE-15610;Corporate;United States;Lakeland;Florida;South;OFF-BI-10004593;Office Supplies;Binders;79;5;-63
3124;CA-2017-121720;11.06.2017;12.06.2017;JE-15610;Corporate;United States;Lakeland;Florida;South;OFF-BI-10001308;Office Supplies;Binders;4;2;-3
3125;CA-2017-121720;11.06.2017;12.06.2017;JE-15610;Corporate;United States;Lakeland;Florida;South;OFF-ST-10001780;Office Supplies;Storage;1037;2;52
3126;CA-2017-121720;11.06.2017;12.06.2017;JE-15610;Corporate;United States;Lakeland;Florida;South;OFF-ST-10003816;Office Supplies;Storage;564;4;21
3127;CA-2019-149895;08.09.2019;12.09.2019;EB-14110;Consumer;United States;Philadelphia;Pennsylvania;East;TEC-PH-10002200;Technology;Phones;259;2;-47
3128;CA-2019-147564;02.10.2019;06.10.2019;BP-11155;Consumer;United States;New York City;New York;East;OFF-PA-10004438;Office Supplies;Paper;49;4;23
3129;CA-2016-136399;16.12.2016;17.12.2016;CC-12100;Home Office;United States;Los Angeles;California;West;FUR-FU-10004090;Furniture;Furnishings;44;2;15
3130;CA-2016-136399;16.12.2016;17.12.2016;CC-12100;Home Office;United States;Los Angeles;California;West;FUR-CH-10002602;Furniture;Chairs;242;2;18
3131;CA-2016-136399;16.12.2016;17.12.2016;CC-12100;Home Office;United States;Los Angeles;California;West;TEC-AC-10001142;Technology;Accessories;395;5;40
3132;CA-2016-136399;16.12.2016;17.12.2016;CC-12100;Home Office;United States;Los Angeles;California;West;TEC-PH-10004977;Technology;Phones;627;4;71
3133;CA-2016-107916;24.08.2016;26.08.2016;JP-15460;Corporate;United States;Oceanside;New York;East;FUR-FU-10004586;Furniture;Furnishings;13;2;6
3134;CA-2016-107916;24.08.2016;26.08.2016;JP-15460;Corporate;United States;Oceanside;New York;East;OFF-BI-10001116;Office Supplies;Binders;13;3;4
3135;CA-2019-164168;12.11.2019;18.11.2019;LS-16975;Home Office;United States;Dallas;Texas;Central;OFF-BI-10000666;Office Supplies;Binders;31;5;-46
3136;CA-2019-164168;12.11.2019;18.11.2019;LS-16975;Home Office;United States;Dallas;Texas;Central;OFF-ST-10002583;Office Supplies;Storage;78;3;-16
3137;CA-2019-164168;12.11.2019;18.11.2019;LS-16975;Home Office;United States;Dallas;Texas;Central;TEC-PH-10004908;Technology;Phones;68;1;8
3138;CA-2019-164168;12.11.2019;18.11.2019;LS-16975;Home Office;United States;Dallas;Texas;Central;OFF-EN-10001219;Office Supplies;Envelopes;12;2;4
3139;CA-2019-164168;12.11.2019;18.11.2019;LS-16975;Home Office;United States;Dallas;Texas;Central;TEC-AC-10004568;Technology;Accessories;45;2;-1
3140;CA-2019-164168;12.11.2019;18.11.2019;LS-16975;Home Office;United States;Dallas;Texas;Central;FUR-FU-10001756;Furniture;Furnishings;23;3;-18
3141;CA-2017-112557;25.04.2017;28.04.2017;JL-15850;Consumer;United States;New York City;New York;East;OFF-AP-10002311;Office Supplies;Appliances;206;3;91
3142;US-2016-122959;12.12.2016;12.12.2016;CY-12745;Corporate;United States;San Antonio;Texas;Central;OFF-BI-10003650;Office Supplies;Binders;210;2;-337
3143;CA-2019-162572;25.09.2019;27.09.2019;RB-19360;Consumer;United States;Cincinnati;Ohio;East;TEC-AC-10003628;Technology;Accessories;120;5;36
3144;CA-2019-162572;25.09.2019;27.09.2019;RB-19360;Consumer;United States;Cincinnati;Ohio;East;OFF-AR-10001547;Office Supplies;Art;11;6;1
3145;US-2018-148110;05.09.2018;11.09.2018;AR-10825;Corporate;United States;Austin;Texas;Central;FUR-CH-10002647;Furniture;Chairs;348;7;-25
3146;CA-2019-131828;11.02.2019;13.02.2019;CS-11845;Corporate;United States;Seattle;Washington;West;FUR-CH-10004495;Furniture;Chairs;963;4;108
3147;CA-2019-131828;11.02.2019;13.02.2019;CS-11845;Corporate;United States;Seattle;Washington;West;TEC-PH-10002923;Technology;Phones;89;3;8
3148;CA-2016-109218;30.06.2016;03.07.2016;AR-10825;Corporate;United States;Los Angeles;California;West;OFF-AR-10001374;Office Supplies;Art;32;5;10
3149;CA-2018-120558;07.06.2018;10.06.2018;RD-19810;Home Office;United States;New York City;New York;East;OFF-PA-10003441;Office Supplies;Paper;32;5;16
3150;US-2016-109036;20.12.2016;25.12.2016;KH-16510;Consumer;United States;Seattle;Washington;West;OFF-LA-10002043;Office Supplies;Labels;31;3;15
