Hotel,Is Canceled,Lead Time,arrival full date,Arrival Date Year,Arrival Date Month,Arrival Date Week Number,Arrival Date Day of Month,Stays in Weekend nights,Stays in week nights,stays total nights,Adults,Children,Babies,Meal,Country,Reserved Room Type,Assigned room type,customer type,Reservation Status,Reservation status_date
Resort Hotel,0,198,07/01/2017,2017,July,26,1,2,3,5,2,1.0,1,BB,CHE,G,G,Transient,Check-Out,07/06/2017
Resort Hotel,0,97,07/03/2017,2017,July,27,3,1,2,3,2,0.0,0,BB,CN,D,D,Transient,Check-Out,07/06/2017
Resort Hotel,0,11,07/05/2017,2017,July,27,5,0,1,1,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/06/2017
Resort Hotel,0,47,07/01/2017,2017,July,26,1,2,3,5,2,2.0,0,BB,PRT,C,I,Transient,Check-Out,07/06/2017
Resort Hotel,0,50,07/06/2017,2017,July,27,6,0,1,1,3,1.0,0,BB,PRT,H,I,Transient,Check-Out,07/07/2017
Resort Hotel,0,235,07/02/2017,2017,July,27,2,2,2,4,2,0.0,0,BB,CN,A,C,Transient,Check-Out,07/06/2017
Resort Hotel,0,207,07/02/2017,2017,July,27,2,2,2,4,2,0.0,0,BB,CN,A,A,Transient,Check-Out,07/06/2017
Resort Hotel,0,220,07/01/2017,2017,July,26,1,2,3,5,2,1.0,0,HB,ROU,A,C,Transient,Check-Out,07/06/2017
Resort Hotel,0,57,07/02/2017,2017,July,27,2,2,2,4,2,2.0,0,BB,IND,G,G,Transient,Check-Out,07/06/2017
Resort Hotel,0,177,07/02/2017,2017,July,27,2,2,2,4,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/06/2017
Resort Hotel,0,0,07/05/2017,2017,July,27,5,0,1,1,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/06/2017
Resort Hotel,0,248,07/02/2017,2017,July,27,2,2,2,4,2,0.0,0,BB,GBR,E,E,Transient,Check-Out,07/06/2017
Resort Hotel,0,0,07/05/2017,2017,July,27,5,0,1,1,2,0.0,0,BB,PRT,D,D,Transient-Party,Check-Out,07/06/2017
Resort Hotel,0,0,07/05/2017,2017,July,27,5,0,1,1,2,0.0,0,BB,BRA,A,A,Transient-Party,Check-Out,07/06/2017
Resort Hotel,0,118,07/01/2017,2017,July,26,1,2,3,5,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,07/06/2017
Resort Hotel,0,0,07/05/2017,2017,July,27,5,0,1,1,2,0.0,0,BB,PRT,E,E,Transient,Check-Out,07/06/2017
Resort Hotel,0,0,07/05/2017,2017,July,27,5,0,1,1,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,07/06/2017
Resort Hotel,0,0,07/05/2017,2017,July,27,5,0,1,1,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/06/2017
Resort Hotel,0,1,07/06/2017,2017,July,27,6,0,1,1,2,0.0,0,BB,PRT,E,F,Transient,Check-Out,07/07/2017
Resort Hotel,0,0,07/03/2017,2017,July,27,3,1,2,3,2,0.0,0,SC,CHE,G,I,Transient,Check-Out,07/06/2017
Resort Hotel,0,193,07/04/2017,2017,July,27,4,0,3,3,2,0.0,0,BB,CN,A,A,Transient,Check-Out,07/07/2017
Resort Hotel,0,263,07/03/2017,2017,July,27,3,1,3,4,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,07/07/2017
Resort Hotel,0,62,07/05/2017,2017,July,27,5,0,2,2,2,0.0,0,HB,ESP,A,A,Transient,Check-Out,07/07/2017
Resort Hotel,0,173,07/03/2017,2017,July,27,3,1,3,4,2,0.0,0,BB,FRA,E,E,Transient,Check-Out,07/07/2017
Resort Hotel,0,173,07/03/2017,2017,July,27,3,1,3,4,2,0.0,0,BB,FRA,E,G,Transient,Check-Out,07/07/2017
Resort Hotel,0,166,07/03/2017,2017,July,27,3,1,3,4,2,1.0,0,HB,PRT,C,C,Transient,Check-Out,07/07/2017
Resort Hotel,0,165,07/03/2017,2017,July,27,3,1,3,4,2,1.0,0,HB,PRT,C,C,Transient,Check-Out,07/07/2017
Resort Hotel,0,200,07/02/2017,2017,July,27,2,2,3,5,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/07/2017
Resort Hotel,0,29,07/03/2017,2017,July,27,3,1,3,4,3,0.0,0,BB,BRA,A,A,Transient,Check-Out,07/07/2017
Resort Hotel,0,5,07/04/2017,2017,July,27,4,0,3,3,1,0.0,0,BB,IRL,A,A,Transient,Check-Out,07/07/2017
Resort Hotel,0,72,07/05/2017,2017,July,27,5,0,2,2,2,0.0,0,BB,USA,D,D,Transient,Check-Out,07/07/2017
Resort Hotel,0,181,07/01/2017,2017,July,26,1,2,4,6,2,1.0,0,BB,PRT,A,A,Transient,Check-Out,07/07/2017
Resort Hotel,0,5,07/05/2017,2017,July,27,5,0,2,2,2,0.0,0,BB,CN,A,D,Transient,Check-Out,07/07/2017
Resort Hotel,0,8,07/06/2017,2017,July,27,6,0,1,1,2,0.0,0,BB,PRT,A,D,Transient,Check-Out,07/07/2017
Resort Hotel,0,0,07/06/2017,2017,July,27,6,0,1,1,2,0.0,0,BB,CN,D,D,Transient,Check-Out,07/07/2017
Resort Hotel,0,244,07/01/2017,2017,July,26,1,2,5,7,2,0.0,0,BB,IRL,A,A,Transient,Check-Out,07/08/2017
Resort Hotel,0,241,07/01/2017,2017,July,26,1,2,5,7,2,0.0,0,BB,GBR,D,D,Transient,Check-Out,07/08/2017
Resort Hotel,0,52,07/01/2017,2017,July,26,1,2,5,7,2,0.0,0,HB,GBR,E,E,Transient,Check-Out,07/08/2017
Resort Hotel,0,327,07/01/2017,2017,July,26,1,2,5,7,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,07/08/2017
Resort Hotel,0,244,07/01/2017,2017,July,26,1,2,5,7,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,07/08/2017
Resort Hotel,0,306,07/01/2017,2017,July,26,1,2,5,7,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/08/2017
Resort Hotel,0,288,07/03/2017,2017,July,27,3,1,4,5,2,0.0,1,BB,PRT,A,D,Transient,Check-Out,07/08/2017
Resort Hotel,0,0,07/03/2017,2017,July,27,3,1,4,5,2,0.0,0,BB,PRT,A,C,Transient,Check-Out,07/08/2017
Resort Hotel,0,121,07/06/2017,2017,July,27,6,0,2,2,2,0.0,0,BB,BEL,D,D,Transient,Check-Out,07/08/2017
Resort Hotel,0,1,07/07/2017,2017,July,27,7,0,1,1,2,0.0,0,HB,PRT,A,A,Transient,Check-Out,07/08/2017
Resort Hotel,0,313,07/01/2017,2017,July,26,1,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Check-Out,07/08/2017
Resort Hotel,0,313,07/01/2017,2017,July,26,1,2,5,7,1,0.0,0,HB,PRT,A,A,Transient,Check-Out,07/08/2017
Resort Hotel,0,313,07/01/2017,2017,July,26,1,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Check-Out,07/08/2017
Resort Hotel,0,6,07/03/2017,2017,July,27,3,1,4,5,2,0.0,0,HB,ESP,A,A,Transient,Check-Out,07/08/2017
Resort Hotel,0,57,07/05/2017,2017,July,27,5,0,3,3,2,0.0,0,BB,USA,G,G,Transient,Check-Out,07/08/2017
Resort Hotel,0,164,07/01/2017,2017,July,26,1,2,5,7,2,0.0,0,HB,PRT,D,D,Transient,Check-Out,07/08/2017
Resort Hotel,0,251,07/03/2017,2017,July,27,3,1,4,5,2,0.0,0,BB,GBR,D,D,Transient,Check-Out,07/08/2017
Resort Hotel,0,60,07/02/2017,2017,July,27,2,2,4,6,2,0.0,0,HB,ESP,A,B,Transient,Check-Out,07/08/2017
Resort Hotel,0,0,07/07/2017,2017,July,27,7,0,1,1,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,07/08/2017
Resort Hotel,0,177,07/01/2017,2017,July,26,1,2,5,7,2,0.0,0,HB,PRT,D,D,Transient,Check-Out,07/08/2017
Resort Hotel,0,80,07/01/2017,2017,July,26,1,2,5,7,3,1.0,0,HB,ZAF,H,H,Transient,Check-Out,07/08/2017
Resort Hotel,0,185,07/01/2017,2017,July,26,1,2,5,7,2,2.0,0,HB,PRT,G,G,Transient,Check-Out,07/08/2017
Resort Hotel,0,0,07/07/2017,2017,July,27,7,0,1,1,2,0.0,0,BB,AUT,A,A,Transient,Check-Out,07/08/2017
Resort Hotel,0,327,07/01/2017,2017,July,26,1,2,5,7,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,07/08/2017
Resort Hotel,0,8,07/04/2017,2017,July,27,4,0,4,4,3,0.0,0,BB,IRL,A,A,Transient,Check-Out,07/08/2017
Resort Hotel,0,45,07/01/2017,2017,July,26,1,2,5,7,1,2.0,0,BB,PRT,C,C,Transient,Check-Out,07/08/2017
Resort Hotel,0,1,07/03/2017,2017,July,27,3,1,4,5,3,1.0,0,BB,PRT,H,H,Transient,Check-Out,07/08/2017
Resort Hotel,0,164,07/01/2017,2017,July,26,1,2,5,7,1,1.0,0,HB,PRT,D,D,Transient,Check-Out,07/08/2017
Resort Hotel,0,70,07/03/2017,2017,July,27,3,1,4,5,2,1.0,0,BB,PRT,C,C,Transient,Check-Out,07/08/2017
Resort Hotel,0,164,07/04/2017,2017,July,27,4,0,5,5,2,0.0,0,BB,CN,F,F,Transient,Check-Out,07/09/2017
Resort Hotel,0,270,07/01/2017,2017,July,26,1,2,6,8,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,07/09/2017
Resort Hotel,0,131,07/06/2017,2017,July,27,6,0,3,3,2,1.0,0,BB,RUS,G,G,Transient,Check-Out,07/09/2017
Resort Hotel,0,293,07/02/2017,2017,July,27,2,2,5,7,2,0.0,0,HB,GBR,A,A,Contract,Check-Out,07/09/2017
Resort Hotel,0,11,07/07/2017,2017,July,27,7,0,2,2,2,0.0,0,BB,GBR,D,D,Contract,Check-Out,07/09/2017
Resort Hotel,0,241,07/02/2017,2017,July,27,2,2,5,7,2,0.0,0,HB,GBR,A,A,Contract,Check-Out,07/09/2017
Resort Hotel,0,185,07/01/2017,2017,July,26,1,2,6,8,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/09/2017
Resort Hotel,0,178,07/04/2017,2017,July,27,4,0,5,5,2,0.0,0,BB,IRL,D,G,Transient,Check-Out,07/09/2017
Resort Hotel,0,259,07/02/2017,2017,July,27,2,2,5,7,2,1.0,0,HB,PRT,D,D,Transient,Check-Out,07/09/2017
Resort Hotel,0,11,07/08/2017,2017,July,27,8,0,1,1,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,07/09/2017
Resort Hotel,0,170,07/04/2017,2017,July,27,4,0,5,5,2,0.0,0,BB,CN,A,A,Transient,Check-Out,07/09/2017
Resort Hotel,0,149,07/07/2017,2017,July,27,7,0,2,2,1,1.0,0,HB,PRT,C,C,Transient,Check-Out,07/09/2017
Resort Hotel,0,270,07/06/2017,2017,July,27,6,0,3,3,2,0.0,0,BB,BRA,E,E,Transient,Check-Out,07/09/2017
Resort Hotel,0,111,07/04/2017,2017,July,27,4,0,5,5,2,2.0,0,BB,BEL,C,C,Transient,Check-Out,07/09/2017
Resort Hotel,0,270,07/06/2017,2017,July,27,6,0,3,3,2,0.0,0,BB,BRA,E,E,Transient,Check-Out,07/09/2017
Resort Hotel,0,159,07/02/2017,2017,July,27,2,2,5,7,2,0.0,0,HB,ESP,D,D,Transient,Check-Out,07/09/2017
Resort Hotel,0,10,07/06/2017,2017,July,27,6,0,3,3,3,0.0,0,BB,IRL,A,A,Transient,Check-Out,07/09/2017
Resort Hotel,0,303,07/04/2017,2017,July,27,4,0,5,5,2,0.0,0,BB,ARG,A,A,Transient,Check-Out,07/09/2017
Resort Hotel,0,159,07/02/2017,2017,July,27,2,2,5,7,2,0.0,0,BB,PRT,F,F,Transient,Check-Out,07/09/2017
Resort Hotel,0,122,07/07/2017,2017,July,27,7,0,2,2,3,0.0,0,BB,CN,H,H,Transient,Check-Out,07/09/2017
Resort Hotel,0,8,07/07/2017,2017,July,27,7,0,2,2,2,0.0,0,HB,ESP,A,C,Transient,Check-Out,07/09/2017
Resort Hotel,0,6,07/08/2017,2017,July,27,8,0,1,1,2,0.0,0,BB,ESP,E,E,Transient,Check-Out,07/09/2017
Resort Hotel,0,191,07/06/2017,2017,July,27,6,0,3,3,2,0.0,0,BB,NLD,A,A,Transient,Check-Out,07/09/2017
Resort Hotel,0,165,07/05/2017,2017,July,27,5,0,4,4,2,0.0,0,BB,CN,F,G,Transient,Check-Out,07/09/2017
Resort Hotel,0,165,07/05/2017,2017,July,27,5,0,4,4,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,07/09/2017
Resort Hotel,0,3,07/08/2017,2017,July,27,8,0,1,1,3,0.0,0,HB,ESP,G,G,Transient,Check-Out,07/09/2017
Resort Hotel,0,15,07/07/2017,2017,July,27,7,0,2,2,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,07/09/2017
Resort Hotel,0,253,07/07/2017,2017,July,27,7,0,2,2,2,0.0,0,BB,PRT,A,D,Transient,Check-Out,07/09/2017
Resort Hotel,0,205,07/06/2017,2017,July,27,6,0,3,3,3,0.0,0,HB,ROU,A,A,Transient,Check-Out,07/09/2017
Resort Hotel,0,253,07/07/2017,2017,July,27,7,0,2,2,2,0.0,0,BB,PRT,E,E,Transient-Party,Check-Out,07/09/2017
Resort Hotel,0,253,07/07/2017,2017,July,27,7,0,2,2,2,0.0,0,BB,PRT,E,E,Transient-Party,Check-Out,07/09/2017
Resort Hotel,0,233,07/02/2017,2017,July,27,2,2,5,7,2,0.0,0,BB,ROU,E,E,Transient,Check-Out,07/09/2017
Resort Hotel,0,204,07/02/2017,2017,July,27,2,2,5,7,2,0.0,0,BB,NLD,A,A,Transient,Check-Out,07/09/2017
Resort Hotel,0,1,07/07/2017,2017,July,27,7,0,2,2,2,0.0,0,BB,ESP,D,D,Transient,Check-Out,07/09/2017
Resort Hotel,0,1,07/09/2017,2017,July,28,9,1,0,1,2,0.0,0,BB,ESP,A,C,Transient,Check-Out,07/10/2017
Resort Hotel,0,205,07/06/2017,2017,July,27,6,0,3,3,3,0.0,0,HB,ROU,A,A,Transient,Check-Out,07/09/2017
Resort Hotel,0,205,07/06/2017,2017,July,27,6,0,3,3,3,0.0,0,HB,ROU,A,A,Transient,Check-Out,07/09/2017
Resort Hotel,0,158,07/03/2017,2017,July,27,3,1,5,6,2,0.0,1,HB,PRT,A,A,Transient,Check-Out,07/09/2017
Resort Hotel,0,19,07/08/2017,2017,July,27,8,0,1,1,2,0.0,0,BB,ESP,A,A,Transient,Check-Out,07/09/2017
Resort Hotel,0,4,07/08/2017,2017,July,27,8,0,1,1,2,0.0,0,BB,ESP,D,D,Transient,Check-Out,07/09/2017
Resort Hotel,0,25,07/08/2017,2017,July,27,8,0,1,1,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,07/09/2017
Resort Hotel,0,99,07/02/2017,2017,July,27,2,2,5,7,2,2.0,0,BB,PRT,C,C,Transient,Check-Out,07/09/2017
Resort Hotel,0,4,07/06/2017,2017,July,27,6,0,3,3,2,0.0,0,HB,ESP,A,A,Transient,Check-Out,07/09/2017
Resort Hotel,0,233,07/02/2017,2017,July,27,2,2,5,7,2,0.0,0,BB,ROU,E,E,Transient,Check-Out,07/09/2017
Resort Hotel,0,0,07/08/2017,2017,July,27,8,0,1,1,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/09/2017
Resort Hotel,0,13,07/02/2017,2017,July,27,2,2,5,7,2,0.0,0,HB,ROU,A,A,Transient,Check-Out,07/09/2017
Resort Hotel,0,253,07/07/2017,2017,July,27,7,0,2,2,2,0.0,0,BB,PRT,A,D,Transient-Party,Check-Out,07/09/2017
Resort Hotel,0,52,07/07/2017,2017,July,27,7,0,2,2,2,2.0,0,BB,PRT,C,C,Transient,Check-Out,07/09/2017
Resort Hotel,0,253,07/07/2017,2017,July,27,7,0,2,2,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/09/2017
Resort Hotel,0,233,07/02/2017,2017,July,27,2,2,5,7,2,0.0,0,HB,ROU,E,E,Transient,Check-Out,07/09/2017
Resort Hotel,0,177,07/06/2017,2017,July,27,6,1,3,4,2,0.0,0,BB,KWT,D,D,Transient,Check-Out,07/10/2017
Resort Hotel,0,169,07/03/2017,2017,July,27,3,2,5,7,2,0.0,0,HB,FRA,F,F,Transient,Check-Out,07/10/2017
Resort Hotel,0,226,07/03/2017,2017,July,27,3,2,5,7,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,07/10/2017
Resort Hotel,0,174,07/07/2017,2017,July,27,7,1,2,3,2,0.0,0,BB,GBR,D,D,Transient,Check-Out,07/10/2017
Resort Hotel,0,336,07/03/2017,2017,July,27,3,2,5,7,2,0.0,0,BB,GBR,D,D,Contract,Check-Out,07/10/2017
Resort Hotel,0,3,07/08/2017,2017,July,27,8,1,1,2,2,0.0,0,BB,AGO,E,E,Transient,Check-Out,07/10/2017
Resort Hotel,0,2,07/09/2017,2017,July,28,9,1,0,1,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/10/2017
Resort Hotel,0,334,07/05/2017,2017,July,27,5,1,4,5,2,0.0,0,HB,PRT,A,A,Transient-Party,Check-Out,07/10/2017
Resort Hotel,0,81,07/05/2017,2017,July,27,5,1,4,5,2,1.0,0,HB,PRT,A,A,Transient,Check-Out,07/10/2017
Resort Hotel,0,310,07/06/2017,2017,July,27,6,1,3,4,2,0.0,0,BB,CN,A,A,Transient,Check-Out,07/10/2017
Resort Hotel,0,9,07/07/2017,2017,July,27,7,1,2,3,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,07/10/2017
Resort Hotel,0,0,07/09/2017,2017,July,28,9,1,0,1,1,0.0,0,BB,USA,G,G,Transient,Check-Out,07/10/2017
Resort Hotel,0,11,07/07/2017,2017,July,27,7,1,2,3,2,0.0,0,HB,ESP,D,D,Transient-Party,Check-Out,07/10/2017
Resort Hotel,0,11,07/07/2017,2017,July,27,7,1,2,3,2,2.0,0,HB,ESP,G,G,Transient-Party,Check-Out,07/10/2017
Resort Hotel,0,157,07/03/2017,2017,July,27,3,2,5,7,2,0.0,0,HB,PRT,C,C,Transient,Check-Out,07/10/2017
Resort Hotel,0,148,07/06/2017,2017,July,27,6,1,3,4,2,2.0,0,BB,ESP,C,C,Transient,Check-Out,07/10/2017
Resort Hotel,0,24,07/08/2017,2017,July,27,8,1,1,2,2,0.0,0,BB,COL,A,A,Transient-Party,Check-Out,07/10/2017
Resort Hotel,0,2,07/09/2017,2017,July,28,9,1,0,1,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/10/2017
Resort Hotel,0,171,07/03/2017,2017,July,27,3,2,5,7,2,1.0,1,BB,ESP,C,C,Transient,Check-Out,07/10/2017
Resort Hotel,0,272,07/06/2017,2017,July,27,6,1,3,4,2,0.0,0,BB,IRL,D,D,Transient,Check-Out,07/10/2017
Resort Hotel,0,272,07/06/2017,2017,July,27,6,1,3,4,2,0.0,0,BB,IRL,E,E,Transient,Check-Out,07/10/2017
Resort Hotel,0,61,07/07/2017,2017,July,27,7,1,2,3,2,0.0,0,HB,FIN,D,D,Transient,Check-Out,07/10/2017
Resort Hotel,0,61,07/09/2017,2017,July,28,9,1,0,1,2,0.0,0,BB,CN,E,E,Transient,Check-Out,07/10/2017
Resort Hotel,0,159,07/07/2017,2017,July,27,7,1,2,3,2,0.0,0,BB,GBR,D,D,Transient,Check-Out,07/10/2017
Resort Hotel,0,1,07/09/2017,2017,July,28,9,1,0,1,2,0.0,0,BB,CN,A,A,Transient,Check-Out,07/10/2017
Resort Hotel,0,177,07/03/2017,2017,July,27,3,2,5,7,3,0.0,0,BB,IRL,F,F,Transient-Party,Check-Out,07/10/2017
Resort Hotel,0,272,07/06/2017,2017,July,27,6,1,3,4,2,0.0,0,BB,IRL,D,D,Transient,Check-Out,07/10/2017
Resort Hotel,0,272,07/06/2017,2017,July,27,6,1,3,4,2,0.0,0,BB,IRL,D,D,Transient,Check-Out,07/10/2017
Resort Hotel,0,310,07/06/2017,2017,July,27,6,1,3,4,2,0.0,0,BB,CN,A,A,Transient,Check-Out,07/10/2017
Resort Hotel,0,154,07/06/2017,2017,July,27,6,1,3,4,2,0.0,0,BB,IRL,D,D,Transient,Check-Out,07/10/2017
Resort Hotel,0,24,07/08/2017,2017,July,27,8,1,1,2,2,0.0,0,BB,COL,A,A,Transient-Party,Check-Out,07/10/2017
Resort Hotel,0,10,07/11/2017,2017,July,28,11,0,2,2,2,0.0,0,BB,GBR,D,D,Transient,Check-Out,07/13/2017
Resort Hotel,0,131,07/11/2017,2017,July,28,11,2,5,7,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/18/2017
Resort Hotel,0,204,07/01/2017,2017,July,26,1,4,6,10,2,1.0,0,HB,ROU,D,D,Transient,Check-Out,07/11/2017
Resort Hotel,0,52,07/01/2017,2017,July,26,1,4,6,10,2,0.0,0,Undefined,GBR,E,E,Transient,Check-Out,07/11/2017
Resort Hotel,0,55,07/04/2017,2017,July,27,4,2,5,7,2,0.0,0,BB,GBR,D,D,Transient,Check-Out,07/11/2017
Resort Hotel,0,3,07/10/2017,2017,July,28,10,1,0,1,1,0.0,0,BB,ESP,A,A,Transient-Party,Check-Out,07/11/2017
Resort Hotel,0,3,07/10/2017,2017,July,28,10,1,0,1,1,0.0,0,BB,ESP,A,A,Transient-Party,Check-Out,07/11/2017
Resort Hotel,0,130,07/09/2017,2017,July,28,9,2,0,2,2,0.0,0,BB,TWN,D,D,Transient-Party,Check-Out,07/11/2017
Resort Hotel,0,130,07/09/2017,2017,July,28,9,2,0,2,2,0.0,0,BB,TWN,D,D,Transient,Check-Out,07/11/2017
Resort Hotel,0,130,07/09/2017,2017,July,28,9,2,0,2,1,0.0,0,BB,PRT,E,E,Transient-Party,Check-Out,07/11/2017
Resort Hotel,0,130,07/09/2017,2017,July,28,9,2,0,2,2,0.0,0,BB,TWN,D,D,Transient-Party,Check-Out,07/11/2017
Resort Hotel,0,130,07/09/2017,2017,July,28,9,2,0,2,2,0.0,0,BB,TWN,A,A,Transient,Check-Out,07/11/2017
Resort Hotel,0,130,07/09/2017,2017,July,28,9,2,0,2,2,0.0,0,BB,CN,E,E,Transient,Check-Out,07/11/2017
Resort Hotel,0,130,07/09/2017,2017,July,28,9,2,0,2,2,0.0,0,BB,TWN,A,A,Transient-Party,Check-Out,07/11/2017
Resort Hotel,0,130,07/09/2017,2017,July,28,9,2,0,2,1,0.0,0,BB,TWN,D,D,Transient-Party,Check-Out,07/11/2017
Resort Hotel,0,130,07/09/2017,2017,July,28,9,2,0,2,2,0.0,0,BB,TWN,A,A,Transient-Party,Check-Out,07/11/2017
Resort Hotel,0,130,07/09/2017,2017,July,28,9,2,0,2,2,0.0,0,BB,TWN,D,D,Transient-Party,Check-Out,07/11/2017
Resort Hotel,0,130,07/09/2017,2017,July,28,9,2,0,2,2,0.0,0,BB,TWN,D,D,Transient-Party,Check-Out,07/11/2017
Resort Hotel,0,130,07/09/2017,2017,July,28,9,2,0,2,2,0.0,0,BB,TWN,D,D,Transient-Party,Check-Out,07/11/2017
Resort Hotel,0,252,07/04/2017,2017,July,27,4,2,5,7,2,0.0,0,BB,GBR,A,A,Contract,Check-Out,07/11/2017
Resort Hotel,0,4,07/10/2017,2017,July,28,10,1,0,1,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,07/11/2017
Resort Hotel,0,166,07/04/2017,2017,July,27,4,2,5,7,2,0.0,0,Undefined,DEU,F,F,Transient,Check-Out,07/11/2017
Resort Hotel,0,106,07/09/2017,2017,July,28,9,2,0,2,2,2.0,0,BB,ZAF,C,C,Transient,Check-Out,07/11/2017
Resort Hotel,0,200,07/04/2017,2017,July,27,4,2,5,7,1,1.0,0,BB,GBR,A,A,Transient,Check-Out,07/11/2017
Resort Hotel,0,243,07/04/2017,2017,July,27,4,2,5,7,2,0.0,0,BB,GBR,E,E,Transient,Check-Out,07/11/2017
Resort Hotel,0,13,07/08/2017,2017,July,27,8,2,1,3,2,2.0,0,BB,LUX,C,C,Transient,Check-Out,07/11/2017
Resort Hotel,0,173,07/05/2017,2017,July,27,5,2,4,6,2,0.0,0,BB,PRT,E,E,Transient,Check-Out,07/11/2017
Resort Hotel,0,173,07/05/2017,2017,July,27,5,2,4,6,2,0.0,0,BB,PRT,E,E,Transient,Check-Out,07/11/2017
Resort Hotel,0,173,07/05/2017,2017,July,27,5,2,4,6,2,0.0,0,BB,PRT,E,E,Transient,Check-Out,07/11/2017
Resort Hotel,0,46,07/09/2017,2017,July,28,9,2,0,2,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,07/11/2017
Resort Hotel,0,6,07/07/2017,2017,July,27,7,2,2,4,2,0.0,0,HB,PRT,A,A,Transient,Check-Out,07/11/2017
Resort Hotel,0,179,07/04/2017,2017,July,27,4,2,5,7,2,1.0,0,BB,GBR,D,D,Transient,Check-Out,07/11/2017
Resort Hotel,0,307,07/08/2017,2017,July,27,8,2,1,3,1,2.0,0,BB,DNK,F,F,Transient-Party,Check-Out,07/11/2017
Resort Hotel,0,307,07/08/2017,2017,July,27,8,2,1,3,1,2.0,0,BB,DNK,F,F,Transient-Party,Check-Out,07/11/2017
Resort Hotel,0,300,07/01/2017,2017,July,26,1,4,6,10,2,0.0,0,BB,GBR,E,E,Transient-Party,Check-Out,07/11/2017
Resort Hotel,0,130,07/09/2017,2017,July,28,9,2,0,2,2,0.0,0,BB,TWN,E,E,Transient-Party,Check-Out,07/11/2017
Resort Hotel,0,300,07/01/2017,2017,July,26,1,4,6,10,2,0.0,0,BB,GBR,E,E,Transient-Party,Check-Out,07/11/2017
Resort Hotel,0,130,07/09/2017,2017,July,28,9,2,0,2,1,0.0,0,BB,TWN,D,D,Transient-Party,Check-Out,07/11/2017
Resort Hotel,0,55,07/04/2017,2017,July,27,4,2,5,7,2,0.0,0,HB,GBR,E,E,Transient,Check-Out,07/11/2017
Resort Hotel,0,226,07/04/2017,2017,July,27,4,2,5,7,2,0.0,0,BB,GBR,E,E,Transient,Check-Out,07/11/2017
Resort Hotel,0,5,07/08/2017,2017,July,27,8,2,1,3,2,2.0,0,BB,NGA,G,G,Transient,Check-Out,07/11/2017
Resort Hotel,0,125,07/10/2017,2017,July,28,10,1,0,1,3,1.0,0,BB,GBR,H,H,Transient,Check-Out,07/11/2017
Resort Hotel,0,160,07/10/2017,2017,July,28,10,1,0,1,2,2.0,0,BB,PRT,C,C,Transient,Check-Out,07/11/2017
Resort Hotel,0,160,07/11/2017,2017,July,28,11,0,3,3,2,2.0,0,BB,PRT,G,G,Group,Check-Out,07/14/2017
Resort Hotel,0,216,07/05/2017,2017,July,27,5,2,5,7,2,0.0,0,BB,GBR,E,E,Transient,Check-Out,07/12/2017
Resort Hotel,0,159,07/04/2017,2017,July,27,4,2,6,8,2,0.0,0,BB,IRL,A,A,Transient,Check-Out,07/12/2017
Resort Hotel,0,278,07/05/2017,2017,July,27,5,2,5,7,2,0.0,0,BB,IRL,A,A,Transient,Check-Out,07/12/2017
Resort Hotel,0,168,07/03/2017,2017,July,27,3,3,6,9,2,0.0,0,BB,IRL,E,E,Transient-Party,Check-Out,07/12/2017
Resort Hotel,0,153,07/09/2017,2017,July,28,9,2,1,3,2,0.0,0,BB,USA,A,A,Transient,Check-Out,07/12/2017
Resort Hotel,0,131,07/06/2017,2017,July,27,6,2,4,6,2,2.0,0,BB,RUS,G,G,Transient,Check-Out,07/12/2017
Resort Hotel,0,3,07/11/2017,2017,July,28,11,0,1,1,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,07/12/2017
