hotel,is_canceled,lead_time,arrival_full_date,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,stays_total_nights,adults,children,babies,meal,country,reserved_room_type,assigned_room_type,customer_type,reservation_status,reservation_status_date
Resort Hotel,1,3,42973,2017,August,34,26,2,5,7,1,0.0,0,BB,PRT,D,D,Transient,Canceled,42970
Resort Hotel,1,17,42973,2017,August,34,26,2,5,7,2,0.0,0,BB,IRL,A,A,Transient,Canceled,42957
Resort Hotel,1,212,42973,2017,August,34,26,2,5,7,2,1.0,0,HB,PRT,E,E,Transient,Canceled,42912
Resort Hotel,1,40,42973,2017,August,34,26,2,5,7,2,0.0,0,HB,ESP,F,F,Transient,Canceled,42934
Resort Hotel,1,191,42973,2017,August,34,26,2,6,8,2,0.0,0,HB,PRT,A,A,Transient,Canceled,42933
Resort Hotel,1,19,42973,2017,August,34,26,4,6,10,2,1.0,0,FB,PRT,D,D,Transient,Canceled,42961
Resort Hotel,1,181,42973,2017,August,34,26,4,10,14,2,0.0,0,BB,RUS,E,E,Transient,Canceled,42795
Resort Hotel,1,73,42974,2017,August,35,27,1,0,1,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42912
Resort Hotel,1,220,42974,2017,August,35,27,1,0,1,2,0.0,0,BB,PRT,D,D,Transient-Party,Canceled,42951
Resort Hotel,1,51,42974,2017,August,35,27,2,0,2,2,2.0,0,BB,USA,G,G,Transient,Canceled,42927
Resort Hotel,1,51,42974,2017,August,35,27,2,0,2,2,2.0,0,BB,USA,G,G,Transient,Canceled,42923
Resort Hotel,1,50,42974,2017,August,35,27,2,0,2,2,0.0,0,HB,PRT,D,D,Transient,Canceled,42930
Resort Hotel,1,301,42974,2017,August,35,27,2,1,3,2,1.0,0,HB,ESP,A,A,Transient,Canceled,42958
Resort Hotel,1,344,42974,2017,August,35,27,2,1,3,2,0.0,0,HB,ESP,A,A,Transient,Canceled,42673
Resort Hotel,1,140,42974,2017,August,35,27,2,1,3,2,0.0,0,BB,BEL,E,E,Transient,Canceled,42946
Resort Hotel,1,36,42974,2017,August,35,27,2,1,3,2,1.0,0,BB,PRT,E,E,Transient,Canceled,42942
Resort Hotel,1,61,42974,2017,August,35,27,2,2,4,2,0.0,0,HB,ESP,A,A,Transient,Canceled,42956
Resort Hotel,1,22,42974,2017,August,35,27,2,2,4,2,2.0,0,BB,GBR,G,G,Transient,Canceled,42952
Resort Hotel,1,47,42974,2017,August,35,27,2,3,5,1,2.0,0,HB,PRT,F,F,Transient,Canceled,42944
Resort Hotel,1,47,42974,2017,August,35,27,2,3,5,1,1.0,0,HB,PRT,F,F,Transient,Canceled,42944
Resort Hotel,1,46,42974,2017,August,35,27,2,2,4,1,0.0,0,BB,RUS,E,E,Transient,Canceled,42948
Resort Hotel,1,99,42974,2017,August,35,27,2,4,6,2,0.0,0,BB,ESP,E,E,Transient,Canceled,42875
Resort Hotel,1,20,42974,2017,August,35,27,2,5,7,2,0.0,0,HB,PRT,E,E,Transient,Canceled,42954
Resort Hotel,1,216,42974,2017,August,35,27,2,5,7,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42760
Resort Hotel,1,20,42974,2017,August,35,27,2,5,7,2,0.0,0,HB,PRT,E,E,Transient,Canceled,42954
Resort Hotel,1,216,42974,2017,August,35,27,2,5,7,3,0.0,0,BB,PRT,A,A,Transient,Canceled,42760
Resort Hotel,1,327,42974,2017,August,35,27,2,5,7,2,0.0,0,HB,DEU,A,A,Transient,Canceled,42650
Resort Hotel,1,305,42974,2017,August,35,27,4,6,10,2,0.0,0,BB,PRT,E,E,Transient,No-Show,42974
Resort Hotel,1,56,42975,2017,August,35,28,1,1,2,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42933
Resort Hotel,1,98,42975,2017,August,35,28,1,1,2,2,0.0,0,BB,ESP,A,A,Transient,Canceled,42920
Resort Hotel,1,48,42975,2017,August,35,28,1,1,2,2,0.0,0,BB,BRA,E,E,Transient,Canceled,42941
Resort Hotel,1,56,42975,2017,August,35,28,1,1,2,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42933
Resort Hotel,1,98,42975,2017,August,35,28,1,1,2,2,0.0,0,BB,ESP,A,A,Transient,Canceled,42920
Resort Hotel,1,98,42975,2017,August,35,28,1,1,2,2,0.0,0,BB,ESP,A,A,Transient,Canceled,42920
Resort Hotel,1,56,42975,2017,August,35,28,1,1,2,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42933
Resort Hotel,1,53,42975,2017,August,35,28,1,2,3,2,0.0,0,BB,ESP,A,A,Transient,Canceled,42953
Resort Hotel,1,40,42975,2017,August,35,28,1,2,3,1,0.0,0,BB,LBN,E,E,Transient,Canceled,42943
Resort Hotel,1,172,42975,2017,August,35,28,1,2,3,3,0.0,0,HB,PRT,D,D,Contract,Canceled,42809
Resort Hotel,1,63,42975,2017,August,35,28,1,2,3,2,0.0,0,HB,GIB,A,A,Transient,Canceled,42916
Resort Hotel,1,152,42975,2017,August,35,28,1,3,4,2,0.0,0,BB,PRT,D,D,Transient,Canceled,42919
Resort Hotel,1,61,42975,2017,August,35,28,1,3,4,2,0.0,0,BB,ESP,A,A,Transient,Canceled,42915
Resort Hotel,1,35,42975,2017,August,35,28,1,3,4,2,0.0,0,BB,ESP,E,E,Transient,Canceled,42944
Resort Hotel,1,14,42975,2017,August,35,28,1,3,4,2,0.0,0,HB,ESP,A,A,Transient,Canceled,42961
Resort Hotel,1,26,42975,2017,August,35,28,1,3,4,2,2.0,0,BB,ESP,G,G,Transient,Canceled,42953
Resort Hotel,1,73,42975,2017,August,35,28,1,4,5,2,0.0,0,BB,ESP,D,D,Transient,Canceled,42912
Resort Hotel,1,175,42975,2017,August,35,28,1,4,5,2,0.0,0,BB,ESP,E,E,Transient,Canceled,42973
Resort Hotel,1,73,42975,2017,August,35,28,1,4,5,2,0.0,0,BB,ESP,D,D,Transient,Canceled,42912
Resort Hotel,1,65,42975,2017,August,35,28,1,4,5,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42957
Resort Hotel,1,27,42975,2017,August,35,28,1,4,5,2,2.0,0,HB,ESP,G,G,Transient,Canceled,42949
Resort Hotel,1,222,42975,2017,August,35,28,1,4,5,2,0.0,0,HB,GBR,D,D,Transient,Canceled,42830
Resort Hotel,1,175,42975,2017,August,35,28,1,4,5,2,0.0,0,BB,ESP,E,E,Transient,Canceled,42973
Resort Hotel,1,112,42975,2017,August,35,28,1,5,6,3,0.0,0,HB,ESP,D,D,Transient,Canceled,42957
Resort Hotel,1,80,42975,2017,August,35,28,1,5,6,2,0.0,0,HB,PRT,A,A,Transient,Canceled,42899
Resort Hotel,1,13,42975,2017,August,35,28,1,5,6,2,2.0,0,BB,ESP,C,C,Transient,Canceled,42962
Resort Hotel,1,112,42975,2017,August,35,28,1,5,6,3,0.0,0,HB,PRT,D,D,Transient,Canceled,42864
Resort Hotel,1,54,42975,2017,August,35,28,1,5,6,2,0.0,0,HB,FRA,A,A,Transient,Canceled,42923
Resort Hotel,1,120,42975,2017,August,35,28,1,5,6,3,0.0,0,HB,PRT,D,D,Transient,Canceled,42862
Resort Hotel,1,80,42975,2017,August,35,28,1,5,6,2,0.0,0,HB,PRT,A,A,Transient,Canceled,42899
Resort Hotel,1,120,42975,2017,August,35,28,1,5,6,3,0.0,0,BB,PRT,D,D,Transient,Canceled,42855
Resort Hotel,1,59,42975,2017,August,35,28,2,5,7,2,0.0,0,BB,IRL,D,D,Transient,Canceled,42964
Resort Hotel,1,77,42975,2017,August,35,28,2,5,7,2,0.0,0,HB,PRT,D,D,Transient,Canceled,42915
Resort Hotel,1,59,42975,2017,August,35,28,3,5,8,2,0.0,0,BB,ESP,A,A,Transient,Canceled,42917
Resort Hotel,1,237,42975,2017,August,35,28,3,7,10,2,0.0,0,HB,PRT,A,A,Transient,Canceled,42769
Resort Hotel,1,237,42975,2017,August,35,28,3,7,10,3,1.0,0,HB,PRT,H,H,Transient,Canceled,42769
Resort Hotel,1,18,42975,2017,August,35,28,3,8,11,2,0.0,0,BB,PRT,E,E,Group,Canceled,42961
Resort Hotel,1,205,42976,2017,August,35,29,0,2,2,2,0.0,0,BB,ESP,D,D,Transient,Canceled,42962
Resort Hotel,1,29,42976,2017,August,35,29,0,3,3,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42968
Resort Hotel,1,32,42976,2017,August,35,29,0,3,3,2,0.0,0,BB,GBR,E,E,Transient,Canceled,42949
Resort Hotel,1,35,42976,2017,August,35,29,0,3,3,2,0.0,0,BB,PRT,A,C,Transient,No-Show,42976
Resort Hotel,1,29,42976,2017,August,35,29,0,3,3,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42968
Resort Hotel,1,75,42976,2017,August,35,29,0,3,3,2,0.0,0,BB,GIB,D,D,Transient,Canceled,42905
Resort Hotel,1,114,42976,2017,August,35,29,0,4,4,2,0.0,0,BB,ESP,A,A,Transient,Canceled,42946
Resort Hotel,1,8,42976,2017,August,35,29,0,4,4,3,0.0,0,BB,PRT,A,A,Transient,Canceled,42969
Resort Hotel,1,72,42976,2017,August,35,29,1,5,6,2,2.0,0,HB,ESP,G,G,Transient,Canceled,42905
Resort Hotel,1,246,42976,2017,August,35,29,2,5,7,2,1.0,0,BB,ROU,A,A,Transient,Canceled,42747
Resort Hotel,1,19,42976,2017,August,35,29,2,5,7,2,0.0,0,HB,PRT,D,D,Group,Canceled,42958
Resort Hotel,1,42,42976,2017,August,35,29,2,5,7,2,2.0,0,BB,AND,C,C,Transient,Canceled,42942
Resort Hotel,1,160,42976,2017,August,35,29,2,6,8,2,0.0,0,BB,CHE,E,E,Transient,Canceled,42816
Resort Hotel,1,148,42976,2017,August,35,29,2,5,7,2,0.0,0,BB,PRT,D,D,Contract,No-Show,42976
Resort Hotel,1,73,42977,2017,August,35,30,0,2,2,2,0.0,0,BB,BHR,A,A,Transient,Canceled,42955
Resort Hotel,1,98,42977,2017,August,35,30,0,3,3,2,0.0,0,BB,BRA,D,D,Transient,Canceled,42958
Resort Hotel,1,54,42977,2017,August,35,30,0,3,3,2,0.0,0,BB,PRT,D,D,Group,Canceled,42927
Resort Hotel,1,50,42977,2017,August,35,30,0,3,3,2,0.0,0,BB,PRT,D,D,Group,Canceled,42951
Resort Hotel,1,98,42977,2017,August,35,30,0,3,3,2,0.0,0,BB,BRA,D,D,Transient,Canceled,42958
Resort Hotel,1,74,42977,2017,August,35,30,0,3,3,2,2.0,0,BB,USA,C,C,Transient,Canceled,42951
Resort Hotel,1,51,42977,2017,August,35,30,0,4,4,2,0.0,0,BB,ESP,A,A,Transient,Canceled,42927
Resort Hotel,1,36,42977,2017,August,35,30,0,4,4,2,2.0,0,BB,GBR,C,C,Transient,Canceled,42942
Resort Hotel,1,60,42977,2017,August,35,30,1,4,5,2,0.0,0,BB,ESP,A,A,Transient,Canceled,42917
Resort Hotel,1,92,42977,2017,August,35,30,1,4,5,2,2.0,0,HB,GBR,C,C,Transient,Canceled,42923
Resort Hotel,1,207,42977,2017,August,35,30,2,4,6,2,0.0,0,BB,IRL,A,A,Transient,Canceled,42783
Resort Hotel,1,62,42977,2017,August,35,30,2,5,7,2,0.0,0,BB,IRL,A,A,Transient,Canceled,42927
Resort Hotel,1,262,42977,2017,August,35,30,2,8,10,3,0.0,0,BB,PRT,D,D,Transient,Canceled,42788
Resort Hotel,1,24,42978,2017,August,35,31,0,1,1,1,0.0,0,HB,PRT,A,A,Transient-Party,No-Show,42978
Resort Hotel,1,95,42978,2017,August,35,31,0,2,2,2,1.0,0,BB,PRT,G,G,Transient,Canceled,42959
Resort Hotel,1,45,42978,2017,August,35,31,0,1,1,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42934
Resort Hotel,1,24,42978,2017,August,35,31,0,1,1,2,0.0,0,HB,PRT,A,A,Transient-Party,No-Show,42978
Resort Hotel,1,17,42978,2017,August,35,31,0,3,3,2,0.0,0,HB,ESP,A,A,Transient,Canceled,42961
Resort Hotel,1,17,42978,2017,August,35,31,0,3,3,2,0.0,0,HB,ESP,A,A,Transient,Canceled,42961
Resort Hotel,1,70,42978,2017,August,35,31,0,3,3,2,0.0,0,BB,ESP,D,D,Transient,Canceled,42947
Resort Hotel,1,112,42978,2017,August,35,31,0,3,3,2,0.0,0,BB,CN,E,E,Transient,Canceled,42963
Resort Hotel,1,13,42978,2017,August,35,31,1,3,4,2,2.0,0,BB,ITA,C,C,Transient,Canceled,42966
Resort Hotel,1,6,42978,2017,August,35,31,1,3,4,2,1.0,0,BB,PRT,D,D,Transient,Canceled,42972
Resort Hotel,1,45,42978,2017,August,35,31,2,3,5,2,0.0,0,BB,GBR,A,A,Transient,Canceled,42940
Resort Hotel,1,184,42978,2017,August,35,31,2,5,7,2,0.0,0,BB,AUT,E,E,Transient,Canceled,42800
Resort Hotel,1,29,42978,2017,August,35,31,2,5,7,2,0.0,0,BB,DEU,A,A,Transient,Canceled,42957
Resort Hotel,1,350,42978,2017,August,35,31,3,8,11,2,2.0,0,BB,GBR,G,G,Transient,Canceled,42868
Resort Hotel,0,4,42948,2017,August,31,1,0,1,1,1,0.0,0,BB,PRT,A,D,Transient,Check-Out,42949
Resort Hotel,0,4,42927,2017,July,28,11,0,1,1,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,42928
Resort Hotel,0,186,42931,2017,July,28,15,4,6,10,3,0.0,0,HB,PRT,E,E,Transient,Check-Out,42941
Resort Hotel,0,134,42948,2017,August,31,1,2,10,12,2,0.0,0,BB,PRT,F,F,Transient,Check-Out,42960
Resort Hotel,0,73,42937,2017,July,29,21,2,6,8,2,1.0,0,BB,PRT,D,D,Transient,Check-Out,42945
Resort Hotel,0,5,42940,2017,July,30,24,3,5,8,1,0.0,0,SC,ESP,F,I,Transient,Check-Out,42948
Resort Hotel,1,8,42927,2017,July,28,11,0,2,2,1,0.0,0,BB,PRT,A,A,Transient,Canceled,42920
Resort Hotel,0,6,42942,2017,July,30,26,0,1,1,1,0.0,0,BB,PRT,A,D,Transient,Check-Out,42943
Resort Hotel,0,157,42944,2017,July,30,28,2,7,9,2,0.0,0,BB,PRT,E,E,Transient,Check-Out,42953
Resort Hotel,0,12,42917,2017,July,26,1,1,1,2,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,42919
Resort Hotel,0,0,42976,2017,August,35,29,0,3,3,2,0.0,0,BB,PRT,E,E,Transient,Check-Out,42979
Resort Hotel,0,74,42917,2017,July,26,1,9,21,30,1,0.0,0,HB,PRT,E,E,Transient,Check-Out,42947
Resort Hotel,0,0,42927,2017,July,28,11,0,1,1,2,0.0,0,BB,PRT,A,D,Transient,Check-Out,42928
Resort Hotel,0,168,42917,2017,July,26,1,2,2,4,2,0.0,0,HB,PRT,D,E,Transient,Check-Out,42921
Resort Hotel,0,163,42959,2017,August,32,12,2,5,7,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,42966
Resort Hotel,0,124,42937,2017,July,29,21,0,2,2,2,0.0,0,BB,PRT,E,F,Transient,Check-Out,42939
Resort Hotel,0,122,42951,2017,August,31,4,0,2,2,2,0.0,0,BB,PRT,D,D,Transient-Party,Check-Out,42953
Resort Hotel,0,152,42965,2017,August,33,18,0,2,2,2,0.0,0,BB,PRT,E,F,Transient,Check-Out,42967
Resort Hotel,0,103,42932,2017,July,29,16,4,10,14,2,0.0,0,BB,PRT,E,E,Transient,Check-Out,42946
Resort Hotel,0,172,42957,2017,August,32,10,4,9,13,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,42970
Resort Hotel,0,120,42917,2017,July,26,1,2,6,8,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,42925
Resort Hotel,0,17,42940,2017,July,30,24,1,0,1,1,0.0,0,BB,PRT,A,F,Transient,Check-Out,42941
Resort Hotel,1,5,42929,2017,July,28,13,0,1,1,1,0.0,0,BB,PRT,D,D,Transient,Canceled,42928
Resort Hotel,0,49,42939,2017,July,30,23,2,1,3,2,0.0,0,BB,PRT,A,A,Transient-Party,Check-Out,42942
Resort Hotel,0,238,42933,2017,July,29,17,2,5,7,2,0.0,0,FB,PRT,E,E,Transient,Check-Out,42940
Resort Hotel,0,137,42924,2017,July,27,8,2,5,7,2,0.0,0,HB,PRT,D,D,Transient,Check-Out,42931
Resort Hotel,1,45,42950,2017,August,31,3,0,3,3,3,0.0,0,BB,PRT,A,A,Transient,Canceled,42905
Resort Hotel,0,297,42953,2017,August,32,6,4,5,9,2,0.0,0,HB,PRT,D,D,Transient,Check-Out,42962
Resort Hotel,0,106,42968,2017,August,34,21,2,5,7,3,0.0,0,HB,PRT,D,D,Transient,Check-Out,42975
Resort Hotel,0,236,42918,2017,July,27,2,3,5,8,2,1.0,0,BB,PRT,A,C,Transient,Check-Out,42926
Resort Hotel,0,187,42919,2017,July,27,3,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Check-Out,42926
Resort Hotel,0,0,42944,2017,July,30,28,0,2,2,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,42946
Resort Hotel,0,25,42969,2017,August,34,22,0,3,3,3,0.0,0,BB,PRT,F,F,Transient,Check-Out,42972
Resort Hotel,0,181,42951,2017,August,31,4,2,5,7,3,0.0,0,HB,PRT,A,A,Transient,Check-Out,42958
Resort Hotel,0,74,42925,2017,July,28,9,2,4,6,2,0.0,0,BB,PRT,F,F,Transient,Check-Out,42931
Resort Hotel,0,19,42926,2017,July,28,10,1,4,5,2,1.0,0,HB,PRT,D,D,Transient,Check-Out,42931
Resort Hotel,0,133,42919,2017,July,27,3,3,5,8,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,42927
Resort Hotel,0,139,42918,2017,July,27,2,2,3,5,2,0.0,0,HB,PRT,D,D,Transient,Check-Out,42923
Resort Hotel,0,37,42959,2017,August,32,12,0,1,1,2,0.0,0,BB,PRT,C,C,Transient,Check-Out,42960
Resort Hotel,0,38,42960,2017,August,33,13,2,0,2,2,0.0,0,Undefined,PRT,F,G,Transient,Check-Out,42962
Resort Hotel,0,105,42958,2017,August,32,11,2,5,7,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,42965
Resort Hotel,0,0,42949,2017,August,31,2,0,1,1,2,1.0,0,BB,PRT,A,H,Transient,Check-Out,42950
Resort Hotel,0,155,42958,2017,August,32,11,2,2,4,2,1.0,0,HB,PRT,D,D,Transient-Party,Check-Out,42962
Resort Hotel,0,155,42958,2017,August,32,11,2,2,4,2,0.0,0,HB,PRT,D,D,Transient-Party,Check-Out,42962
Resort Hotel,0,250,42953,2017,August,32,6,4,10,14,2,0.0,0,BB,PRT,E,E,Transient,Check-Out,42967
Resort Hotel,0,11,42927,2017,July,28,11,0,1,1,1,0.0,0,BB,PRT,A,D,Transient,Check-Out,42928
Resort Hotel,0,192,42964,2017,August,33,17,2,8,10,3,0.0,0,HB,PRT,E,E,Transient,Check-Out,42974
Resort Hotel,1,249,42966,2017,August,33,19,2,6,8,3,0.0,0,HB,PRT,E,E,Transient,Canceled,42768
Resort Hotel,0,22,42972,2017,August,34,25,2,2,4,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,42976
Resort Hotel,0,108,42925,2017,July,28,9,4,10,14,2,0.0,0,HB,PRT,E,E,Transient,Check-Out,42939
Resort Hotel,0,142,42959,2017,August,32,12,4,6,10,2,0.0,0,HB,PRT,E,E,Transient,Check-Out,42969
Resort Hotel,0,2,42950,2017,August,31,3,0,2,2,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,42952
Resort Hotel,0,130,42934,2017,July,29,18,1,5,6,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,42940
Resort Hotel,0,222,42938,2017,July,29,22,2,5,7,2,0.0,1,HB,PRT,E,E,Transient,Check-Out,42945
Resort Hotel,0,264,42954,2017,August,32,7,1,5,6,2,0.0,0,BB,ITA,E,E,Transient,Check-Out,42960
Resort Hotel,0,98,42931,2017,July,28,15,2,3,5,3,0.0,0,BB,PRT,D,D,Transient,Check-Out,42936
Resort Hotel,0,151,42953,2017,August,32,6,2,5,7,2,0.0,0,HB,PRT,D,D,Transient,Check-Out,42960
Resort Hotel,0,258,42917,2017,July,26,1,2,6,8,2,0.0,0,HB,PRT,A,A,Transient,Check-Out,42925
Resort Hotel,0,305,42973,2017,August,34,26,4,7,11,2,0.0,0,BB,IRL,D,D,Transient,Check-Out,42984
Resort Hotel,0,262,42918,2017,July,27,2,2,2,4,3,0.0,0,BB,GBR,E,E,Transient,Check-Out,42922
Resort Hotel,0,160,42925,2017,July,28,9,4,5,9,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,42934
Resort Hotel,0,0,42918,2017,July,27,2,1,0,1,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,42919
Resort Hotel,0,4,42948,2017,August,31,1,0,1,1,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,42949
Resort Hotel,0,4,42948,2017,August,31,1,0,1,1,1,0.0,0,BB,PRT,A,D,Transient,Check-Out,42949
Resort Hotel,0,2,42935,2017,July,29,19,0,1,1,1,0.0,0,BB,PRT,A,C,Transient,Check-Out,42936
Resort Hotel,0,2,42939,2017,July,30,23,1,0,1,2,2.0,0,BB,PRT,C,C,Transient,Check-Out,42940
Resort Hotel,0,0,42940,2017,July,30,24,1,0,1,2,0.0,0,BB,PRT,A,F,Transient,Check-Out,42941
Resort Hotel,0,182,42939,2017,July,30,23,2,4,6,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,42945
Resort Hotel,0,11,42927,2017,July,28,11,0,1,1,1,0.0,0,BB,PRT,A,D,Transient,Check-Out,42928
Resort Hotel,0,33,42928,2017,July,28,12,0,2,2,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,42930
Resort Hotel,0,33,42970,2017,August,34,23,0,2,2,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,42972
Resort Hotel,0,145,42932,2017,July,29,16,2,5,7,2,0.0,0,BB,GBR,E,E,Transient,Check-Out,42939
Resort Hotel,0,0,42919,2017,July,27,3,1,0,1,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,42920
Resort Hotel,0,6,42928,2017,July,28,12,0,2,2,1,0.0,0,BB,PRT,A,C,Transient,Check-Out,42930
Resort Hotel,1,31,42964,2017,August,33,17,0,1,1,1,0.0,0,BB,PRT,A,A,Transient,Canceled,42957
Resort Hotel,0,268,42937,2017,July,29,21,2,6,8,2,0.0,0,HB,PRT,A,A,Transient,Check-Out,42945
Resort Hotel,0,47,42959,2017,August,32,12,0,1,1,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,42960
Resort Hotel,0,148,42924,2017,July,27,8,2,4,6,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,42930
Resort Hotel,0,274,42917,2017,July,26,1,4,10,14,2,0.0,0,HB,GBR,D,D,Contract,Check-Out,42931
Resort Hotel,0,171,42925,2017,July,28,9,4,5,9,2,0.0,0,BB,GBR,A,A,Contract,Check-Out,42934
Resort Hotel,0,171,42925,2017,July,28,9,4,5,9,2,0.0,0,BB,GBR,A,A,Contract,Check-Out,42934
Resort Hotel,0,36,42936,2017,July,29,20,1,3,4,1,0.0,0,HB,PRT,D,D,Transient,Check-Out,42940
Resort Hotel,1,1,42927,2017,July,28,11,0,1,1,2,0.0,0,BB,PRT,E,E,Transient,Canceled,42927
Resort Hotel,1,49,42934,2017,July,29,18,0,5,5,1,0.0,0,BB,PRT,A,A,Transient,Canceled,42885
Resort Hotel,0,193,42932,2017,July,29,16,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Check-Out,42939
Resort Hotel,0,183,42940,2017,July,30,24,1,3,4,2,0.0,0,BB,PRT,D,D,Group,Check-Out,42944
Resort Hotel,0,345,42937,2017,July,29,21,4,8,12,2,0.0,0,HB,GBR,E,E,Transient,Check-Out,42949
Resort Hotel,0,23,42945,2017,July,30,29,2,5,7,3,0.0,0,HB,PRT,A,A,Transient,Check-Out,42952
Resort Hotel,0,19,42960,2017,August,33,13,2,0,2,2,1.0,0,BB,PRT,A,I,Transient,Check-Out,42962
Resort Hotel,0,0,42962,2017,August,33,15,0,1,1,2,1.0,0,BB,PRT,A,A,Group,Check-Out,42963
Resort Hotel,0,328,42942,2017,July,30,26,4,10,14,2,0.0,0,BB,IRL,A,A,Group,Check-Out,42956
Resort Hotel,0,214,42957,2017,August,32,10,2,5,7,2,0.0,0,BB,LUX,D,D,Group,Check-Out,42964
Resort Hotel,0,187,42948,2017,August,31,1,2,5,7,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,42955
Resort Hotel,1,4,42952,2017,August,31,5,2,1,3,1,0.0,0,BB,PRT,E,E,Transient,Canceled,42949
Resort Hotel,0,182,42960,2017,August,33,13,2,1,3,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,42963
Resort Hotel,0,102,42917,2017,July,26,1,2,5,7,3,0.0,0,BB,PRT,D,D,Transient,Check-Out,42924
Resort Hotel,0,83,42954,2017,August,32,7,1,5,6,2,0.0,0,BB,ITA,A,A,Transient,Check-Out,42960
Resort Hotel,0,175,42957,2017,August,32,10,2,6,8,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,42965
Resort Hotel,0,250,42953,2017,August,32,6,4,10,14,3,0.0,0,HB,PRT,E,E,Transient,Check-Out,42967
Resort Hotel,0,36,42963,2017,August,33,16,2,8,10,2,0.0,0,BB,PRT,F,F,Transient,Check-Out,42973
Resort Hotel,0,205,42966,2017,August,33,19,2,6,8,2,0.0,0,HB,PRT,D,D,Group,Check-Out,42974
Resort Hotel,0,200,42961,2017,August,33,14,1,4,5,2,0.0,0,HB,PRT,E,E,Transient,Check-Out,42966
Resort Hotel,0,9,42956,2017,August,32,9,2,4,6,2,2.0,0,BB,PRT,C,C,Transient,Check-Out,42962
Resort Hotel,0,82,42962,2017,August,33,15,4,10,14,2,2.0,0,BB,PRT,G,G,Transient,Check-Out,42976
Resort Hotel,0,127,42965,2017,August,33,18,2,5,7,2,0.0,0,HB,PRT,E,E,Transient,Check-Out,42972
Resort Hotel,0,333,42971,2017,August,34,24,1,3,4,2,0.0,0,HB,PRT,E,E,Transient,Check-Out,42975
Resort Hotel,0,342,42967,2017,August,34,20,2,3,5,2,0.0,0,HB,PRT,D,D,Transient,Check-Out,42972
Resort Hotel,0,184,42968,2017,August,34,21,1,5,6,3,0.0,0,FB,PRT,A,A,Transient,Check-Out,42974
Resort Hotel,0,97,42955,2017,August,32,8,2,5,7,2,0.0,0,HB,PRT,F,F,Transient,Check-Out,42962
Resort Hotel,1,357,42977,2017,August,35,30,0,4,4,2,0.0,0,BB,ESP,A,A,Transient,Canceled,42870
Resort Hotel,0,173,42974,2017,August,35,27,4,9,13,2,1.0,0,HB,PRT,D,D,Group,Check-Out,42987
Resort Hotel,0,4,42976,2017,August,35,29,0,4,4,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,42980
Resort Hotel,0,33,42974,2017,August,35,27,2,4,6,2,1.0,0,BB,PRT,F,F,Transient,Check-Out,42980
Resort Hotel,0,165,42938,2017,July,29,22,2,5,7,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,42945
Resort Hotel,0,168,42919,2017,July,27,3,3,6,9,2,0.0,0,BB,IRL,E,E,Transient-Party,Check-Out,42928
Resort Hotel,0,41,42965,2017,August,33,18,1,2,3,2,0.0,0,HB,PRT,F,F,Transient,Check-Out,42968
Resort Hotel,0,5,42966,2017,August,33,19,0,1,1,2,0.0,0,HB,PRT,A,A,Transient,Check-Out,42967
Resort Hotel,0,0,42967,2017,August,34,20,1,0,1,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,42968
Resort Hotel,0,60,42940,2017,July,30,24,1,3,4,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,42944
