row_id;order_id;order_date;ship_date;customer_id;segment;country;city;state;region;product_id;category;sub_category;sales;quantity;discount;profit
2029;CA-2017-117961;26.11.2017;30.11.2017;GP-14740;Corporate;United States;Leominster;Massachusetts;East;OFF-BI-10000343;Office Supplies;Binders;14,73;3;0;6,9231
2030;CA-2017-117961;26.11.2017;30.11.2017;GP-14740;Corporate;United States;Leominster;Massachusetts;East;OFF-ST-10001172;Office Supplies;Storage;104,9;5;0;25,176
2031;CA-2017-117961;26.11.2017;30.11.2017;GP-14740;Corporate;United States;Leominster;Massachusetts;East;OFF-BI-10003707;Office Supplies;Binders;61,04;4;0;30,52
2032;CA-2017-117961;26.11.2017;30.11.2017;GP-14740;Corporate;United States;Leominster;Massachusetts;East;OFF-PA-10001274;Office Supplies;Paper;10,95;3;0;5,1465
2033;CA-2018-128923;09.12.2018;13.12.2018;GB-14530;Corporate;United States;Fort Worth;Texas;Central;OFF-PA-10002250;Office Supplies;Paper;9,392;2;0,2;3,2872
2034;CA-2018-128923;09.12.2018;13.12.2018;GB-14530;Corporate;United States;Fort Worth;Texas;Central;OFF-AR-10000475;Office Supplies;Art;9,328;1;0,2;0,8162
2035;CA-2019-162481;25.09.2019;29.09.2019;CT-11995;Consumer;United States;Rochester;Minnesota;Central;OFF-BI-10002976;Office Supplies;Binders;8,26;2;0;3,8822
2036;CA-2019-162481;25.09.2019;29.09.2019;CT-11995;Consumer;United States;Rochester;Minnesota;Central;FUR-CH-10003061;Furniture;Chairs;269,97;3;0;51,2943
2037;CA-2017-119214;23.01.2017;27.01.2017;CW-11905;Home Office;United States;Bozeman;Montana;West;OFF-PA-10002893;Office Supplies;Paper;29,04;3;0;13,9392
2038;CA-2017-119214;23.01.2017;27.01.2017;CW-11905;Home Office;United States;Bozeman;Montana;West;OFF-LA-10003077;Office Supplies;Labels;14,62;2;0;6,8714
2039;CA-2017-122287;18.06.2017;23.06.2017;SN-20560;Home Office;United States;Peoria;Arizona;West;OFF-PA-10001661;Office Supplies;Paper;11,952;3;0,2;4,3326
2040;CA-2017-122287;18.06.2017;23.06.2017;SN-20560;Home Office;United States;Peoria;Arizona;West;OFF-BI-10004656;Office Supplies;Binders;4,536;7;0,7;-3,3264
2041;CA-2017-122287;18.06.2017;23.06.2017;SN-20560;Home Office;United States;Peoria;Arizona;West;OFF-BI-10003707;Office Supplies;Binders;9,156;2;0,7;-6,104
2042;CA-2017-122287;18.06.2017;23.06.2017;SN-20560;Home Office;United States;Peoria;Arizona;West;FUR-FU-10004973;Furniture;Furnishings;75,36;5;0,2;20,724
2043;CA-2017-104493;02.10.2017;08.10.2017;EB-13705;Corporate;United States;San Diego;California;West;OFF-BI-10004817;Office Supplies;Binders;57,504;6;0,2;20,1264
2044;US-2019-158946;18.11.2019;23.11.2019;JW-15220;Corporate;United States;Lakewood;Ohio;East;OFF-AR-10001860;Office Supplies;Art;38,864;7;0,2;7,7728
2045;CA-2016-129168;17.08.2016;23.08.2016;KB-16585;Corporate;United States;Houston;Texas;Central;OFF-PA-10001639;Office Supplies;Paper;15,552;3;0,2;5,4432
2046;CA-2018-131835;17.07.2018;21.07.2018;MC-17590;Corporate;United States;Perth Amboy;New Jersey;East;OFF-AP-10004487;Office Supplies;Appliances;162,64;2;0;45,5392
2047;CA-2018-131835;17.07.2018;21.07.2018;MC-17590;Corporate;United States;Perth Amboy;New Jersey;East;TEC-PH-10001760;Technology;Phones;597;3;0;280,59
2048;CA-2018-131835;17.07.2018;21.07.2018;MC-17590;Corporate;United States;Perth Amboy;New Jersey;East;OFF-PA-10004071;Office Supplies;Paper;55,48;1;0;26,6304
2049;CA-2017-142237;11.07.2017;13.07.2017;CK-12595;Consumer;United States;Philadelphia;Pennsylvania;East;FUR-FU-10004848;Furniture;Furnishings;289,8;7;0,2;36,225
2050;CA-2017-142237;11.07.2017;13.07.2017;CK-12595;Consumer;United States;Philadelphia;Pennsylvania;East;OFF-BI-10004022;Office Supplies;Binders;2,502;3;0,7;-2,0016
2051;CA-2017-142237;11.07.2017;13.07.2017;CK-12595;Consumer;United States;Philadelphia;Pennsylvania;East;OFF-BI-10003669;Office Supplies;Binders;6,48;4;0,7;-4,752
2052;CA-2017-142237;11.07.2017;13.07.2017;CK-12595;Consumer;United States;Philadelphia;Pennsylvania;East;FUR-CH-10003833;Furniture;Chairs;341,488;8;0,3;-73,176
2053;CA-2017-142237;11.07.2017;13.07.2017;CK-12595;Consumer;United States;Philadelphia;Pennsylvania;East;OFF-AR-10003732;Office Supplies;Art;11,12;5;0,2;0,834
2054;CA-2017-142237;11.07.2017;13.07.2017;CK-12595;Consumer;United States;Philadelphia;Pennsylvania;East;FUR-FU-10003142;Furniture;Furnishings;25,344;6;0,2;3,4848
2055;CA-2018-136434;01.12.2018;07.12.2018;RD-19480;Consumer;United States;Richmond;Indiana;Central;FUR-FU-10001196;Furniture;Furnishings;17,31;3;0;5,193
2056;CA-2019-120376;22.12.2019;25.12.2019;TP-21130;Consumer;United States;Detroit;Michigan;Central;TEC-AC-10001114;Technology;Accessories;199,95;5;0;63,984
2057;CA-2019-120376;22.12.2019;25.12.2019;TP-21130;Consumer;United States;Detroit;Michigan;Central;FUR-CH-10002335;Furniture;Chairs;1586,69;7;0;412,5394
2058;CA-2019-120376;22.12.2019;25.12.2019;TP-21130;Consumer;United States;Detroit;Michigan;Central;TEC-AC-10000844;Technology;Accessories;84,99;1;0;30,5964
2059;CA-2019-120376;22.12.2019;25.12.2019;TP-21130;Consumer;United States;Detroit;Michigan;Central;FUR-TA-10004534;Furniture;Tables;411,8;2;0;70,006
2060;CA-2016-106439;31.10.2016;04.11.2016;GG-14650;Corporate;United States;Los Angeles;California;West;OFF-FA-10002975;Office Supplies;Fasteners;11,34;3;0;5,2164
2061;CA-2016-106439;31.10.2016;04.11.2016;GG-14650;Corporate;United States;Los Angeles;California;West;OFF-ST-10003996;Office Supplies;Storage;80,3;5;0;20,878
2062;CA-2016-106439;31.10.2016;04.11.2016;GG-14650;Corporate;United States;Los Angeles;California;West;OFF-BI-10002571;Office Supplies;Binders;15,968;2;0,2;5,3892
2063;CA-2016-106439;31.10.2016;04.11.2016;GG-14650;Corporate;United States;Los Angeles;California;West;OFF-PA-10000477;Office Supplies;Paper;64,74;13;0;30,4278
2064;CA-2016-106439;31.10.2016;04.11.2016;GG-14650;Corporate;United States;Los Angeles;California;West;OFF-BI-10004209;Office Supplies;Binders;19,296;3;0,2;6,03
2065;CA-2016-106439;31.10.2016;04.11.2016;GG-14650;Corporate;United States;Los Angeles;California;West;OFF-ST-10001963;Office Supplies;Storage;405,64;4;0;12,1692
2066;CA-2016-106439;31.10.2016;04.11.2016;GG-14650;Corporate;United States;Los Angeles;California;West;FUR-CH-10003833;Furniture;Chairs;146,352;3;0,2;-9,147
2067;CA-2016-106439;31.10.2016;04.11.2016;GG-14650;Corporate;United States;Los Angeles;California;West;TEC-AC-10004568;Technology;Accessories;251,91;9;0;47,8629
2068;CA-2016-106439;31.10.2016;04.11.2016;GG-14650;Corporate;United States;Los Angeles;California;West;OFF-AR-10001419;Office Supplies;Art;12,39;3;0;3,717
2069;CA-2017-133452;13.04.2017;19.04.2017;ZC-21910;Consumer;United States;Pomona;California;West;TEC-AC-10002800;Technology;Accessories;199,96;4;0;69,986
2070;CA-2017-133452;13.04.2017;19.04.2017;ZC-21910;Consumer;United States;Pomona;California;West;FUR-TA-10003954;Furniture;Tables;710,832;3;0,2;-97,7394
2071;CA-2018-146521;21.07.2018;23.07.2018;CC-12610;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-BI-10000301;Office Supplies;Binders;1,941;1;0,7;-1,294
2072;US-2019-110996;20.11.2019;25.11.2019;KA-16525;Consumer;United States;Ontario;California;West;FUR-CH-10003956;Furniture;Chairs;283,92;5;0,2;-46,137
2073;CA-2018-129693;26.11.2018;02.12.2018;TC-20980;Corporate;United States;Seattle;Washington;West;OFF-BI-10002954;Office Supplies;Binders;7,312;2;0,2;2,5592
2074;CA-2019-122504;07.11.2019;12.11.2019;DB-13270;Home Office;United States;Brentwood;California;West;TEC-AC-10003289;Technology;Accessories;59,97;3;0;13,7931
2075;CA-2019-122504;07.11.2019;12.11.2019;DB-13270;Home Office;United States;Brentwood;California;West;TEC-PH-10002468;Technology;Phones;761,544;7;0,2;66,6351
2076;CA-2016-131051;01.12.2016;05.12.2016;TR-21325;Consumer;United States;San Francisco;California;West;FUR-FU-10001861;Furniture;Furnishings;58,2;3;0;28,518
2077;CA-2019-140676;12.09.2019;15.09.2019;BF-11080;Consumer;United States;Baltimore;Maryland;East;OFF-PA-10004082;Office Supplies;Paper;39,9;5;0;19,95
2078;CA-2019-140676;12.09.2019;15.09.2019;BF-11080;Consumer;United States;Baltimore;Maryland;East;OFF-AP-10000358;Office Supplies;Appliances;90,86;7;0;26,3494
2079;CA-2019-140676;12.09.2019;15.09.2019;BF-11080;Consumer;United States;Baltimore;Maryland;East;OFF-PA-10004243;Office Supplies;Paper;94,85;5;0;45,528
2080;CA-2017-120103;24.12.2017;29.12.2017;MS-17365;Consumer;United States;Phoenix;Arizona;West;OFF-PA-10001295;Office Supplies;Paper;106,232;7;0,2;37,1812
2081;CA-2017-120103;24.12.2017;29.12.2017;MS-17365;Consumer;United States;Phoenix;Arizona;West;TEC-PH-10002170;Technology;Phones;111,984;2;0,2;11,1984
2082;CA-2017-120103;24.12.2017;29.12.2017;MS-17365;Consumer;United States;Phoenix;Arizona;West;FUR-FU-10002885;Furniture;Furnishings;7,712;2;0,2;1,7352
2083;CA-2019-104647;23.02.2019;01.03.2019;CK-12595;Consumer;United States;Los Angeles;California;West;OFF-PA-10002870;Office Supplies;Paper;37,44;6;0;16,848
2084;CA-2016-110352;23.11.2016;29.11.2016;ED-13885;Home Office;United States;Houston;Texas;Central;OFF-LA-10003923;Office Supplies;Labels;23,68;2;0,2;8,88
2085;CA-2018-140501;23.06.2018;28.06.2018;IM-15070;Consumer;United States;New York City;New York;East;OFF-LA-10003510;Office Supplies;Labels;122,12;4;0;56,1752
2086;CA-2018-140501;23.06.2018;28.06.2018;IM-15070;Consumer;United States;New York City;New York;East;OFF-LA-10000248;Office Supplies;Labels;18,45;5;0;8,6715
2087;CA-2018-140501;23.06.2018;28.06.2018;IM-15070;Consumer;United States;New York City;New York;East;OFF-ST-10000060;Office Supplies;Storage;324,9;5;0;38,988
2088;CA-2018-140501;23.06.2018;28.06.2018;IM-15070;Consumer;United States;New York City;New York;East;OFF-PA-10003129;Office Supplies;Paper;146,73;3;0;68,9631
2089;CA-2018-140501;23.06.2018;28.06.2018;IM-15070;Consumer;United States;New York City;New York;East;OFF-FA-10004076;Office Supplies;Fasteners;3,96;2;0;1,4652
2090;CA-2017-139290;26.10.2017;30.10.2017;MY-17380;Corporate;United States;Rancho Cucamonga;California;West;OFF-LA-10004008;Office Supplies;Labels;5,76;2;0;2,6496
2091;CA-2019-166142;15.07.2019;19.07.2019;MM-17260;Consumer;United States;Wilmington;Delaware;East;OFF-BI-10004094;Office Supplies;Binders;26,55;3;0;13,0095
2092;CA-2019-166142;15.07.2019;19.07.2019;MM-17260;Consumer;United States;Wilmington;Delaware;East;FUR-TA-10004607;Furniture;Tables;310,443;3;0,3;-48,7839
2093;CA-2016-145926;17.11.2016;21.11.2016;MP-17470;Home Office;United States;Moorhead;Minnesota;Central;FUR-CH-10004289;Furniture;Chairs;479,9;5;0;81,583
2094;CA-2017-149678;13.04.2017;15.04.2017;AW-10840;Consumer;United States;Farmington;New Mexico;West;OFF-SU-10004498;Office Supplies;Supplies;12,88;1;0;0,3864
2095;US-2017-164357;25.11.2017;29.11.2017;SF-20065;Consumer;United States;Wilmington;North Carolina;South;OFF-AR-10001177;Office Supplies;Art;13,12;5;0,2;1,476
2096;US-2018-146570;15.05.2018;20.05.2018;SN-20710;Home Office;United States;Jackson;Mississippi;South;OFF-BI-10001718;Office Supplies;Binders;511,84;8;0;240,5648
2097;US-2018-146570;15.05.2018;20.05.2018;SN-20710;Home Office;United States;Jackson;Mississippi;South;OFF-AR-10004602;Office Supplies;Art;91,96;4;0;25,7488
2098;US-2018-146570;15.05.2018;20.05.2018;SN-20710;Home Office;United States;Jackson;Mississippi;South;OFF-AR-10003856;Office Supplies;Art;8,34;3;0;2,1684
2099;CA-2019-124401;07.09.2019;12.09.2019;RD-19900;Consumer;United States;Portland;Oregon;West;OFF-ST-10000649;Office Supplies;Storage;37,68;3;0,2;2,355
2100;CA-2019-124401;07.09.2019;12.09.2019;RD-19900;Consumer;United States;Portland;Oregon;West;TEC-AC-10002926;Technology;Accessories;279,944;7;0,2;80,4839
2101;US-2016-140116;10.03.2016;17.03.2016;KT-16480;Consumer;United States;Denver;Colorado;West;OFF-ST-10000078;Office Supplies;Storage;636,408;3;0,2;-15,9102
2102;US-2016-140116;10.03.2016;17.03.2016;KT-16480;Consumer;United States;Denver;Colorado;West;OFF-AR-10001044;Office Supplies;Art;83,168;4;0,2;9,3564
2103;CA-2016-123295;18.07.2016;18.07.2016;AH-10120;Home Office;United States;Tucson;Arizona;West;FUR-CH-10002372;Furniture;Chairs;259,136;4;0,2;-25,9136
2104;CA-2019-167101;24.03.2019;28.03.2019;BM-11650;Corporate;United States;New York City;New York;East;OFF-PA-10000357;Office Supplies;Paper;221,92;4;0;106,5216
2105;CA-2019-167101;24.03.2019;28.03.2019;BM-11650;Corporate;United States;New York City;New York;East;TEC-AC-10001266;Technology;Accessories;26;2;0;11,7
2106;US-2016-167633;30.09.2016;05.10.2016;BW-11200;Consumer;United States;Boynton Beach;Florida;South;OFF-PA-10004888;Office Supplies;Paper;15,552;3;0,2;5,4432
2107;US-2016-152723;26.09.2016;26.09.2016;HG-14965;Corporate;United States;Mesquite;Texas;Central;OFF-BI-10003460;Office Supplies;Binders;0,876;1;0,8;-1,4016
2108;CA-2017-164882;31.10.2017;31.10.2017;SG-20080;Consumer;United States;Redlands;California;West;OFF-PA-10000157;Office Supplies;Paper;19,98;1;0;9,3906
2109;CA-2017-164882;31.10.2017;31.10.2017;SG-20080;Consumer;United States;Redlands;California;West;OFF-BI-10004519;Office Supplies;Binders;398,352;3;0,2;124,485
2110;CA-2017-164882;31.10.2017;31.10.2017;SG-20080;Consumer;United States;Redlands;California;West;OFF-AR-10004272;Office Supplies;Art;5,04;3;0;1,26
2111;CA-2017-164882;31.10.2017;31.10.2017;SG-20080;Consumer;United States;Redlands;California;West;OFF-FA-10000585;Office Supplies;Fasteners;17,45;5;0;8,027
2112;CA-2017-164882;31.10.2017;31.10.2017;SG-20080;Consumer;United States;Redlands;California;West;FUR-CH-10004218;Furniture;Chairs;323,136;4;0,2;20,196
2113;CA-2017-164882;31.10.2017;31.10.2017;SG-20080;Consumer;United States;Redlands;California;West;OFF-SU-10004231;Office Supplies;Supplies;29,7;3;0;8,019
2114;CA-2017-164882;31.10.2017;31.10.2017;SG-20080;Consumer;United States;Redlands;California;West;TEC-PH-10001578;Technology;Phones;1295,84;4;0,2;145,782
2115;CA-2017-164882;31.10.2017;31.10.2017;SG-20080;Consumer;United States;Redlands;California;West;OFF-ST-10003638;Office Supplies;Storage;46,84;2;0;12,6468
2116;CA-2017-164882;31.10.2017;31.10.2017;SG-20080;Consumer;United States;Redlands;California;West;FUR-BO-10002213;Furniture;Bookcases;425,833;1;0,15;20,0392
2117;CA-2017-159786;12.10.2017;17.10.2017;RK-19300;Consumer;United States;Rochester;New York;East;FUR-TA-10001307;Furniture;Tables;209,67;1;0,4;-13,978
2118;CA-2018-130267;19.09.2018;23.09.2018;SW-20245;Consumer;United States;Stockton;California;West;OFF-PA-10002222;Office Supplies;Paper;159,88;7;0;73,5448
2119;CA-2019-155460;13.04.2019;15.04.2019;RW-19630;Corporate;United States;Seattle;Washington;West;OFF-PA-10002479;Office Supplies;Paper;5,28;1;0;2,376
2120;CA-2019-155460;13.04.2019;15.04.2019;RW-19630;Corporate;United States;Seattle;Washington;West;OFF-BI-10003091;Office Supplies;Binders;895,92;5;0,2;302,373
2121;US-2019-168690;07.01.2019;13.01.2019;TS-21085;Consumer;United States;Ormond Beach;Florida;South;OFF-BI-10000145;Office Supplies;Binders;2,808;3;0,7;-1,9656
2122;CA-2019-158246;09.11.2019;11.11.2019;JB-15400;Corporate;United States;Sunnyvale;California;West;FUR-CH-10003061;Furniture;Chairs;215,976;3;0,2;-2,6997
2123;CA-2019-167381;22.09.2019;24.09.2019;EH-14005;Home Office;United States;Lansing;Michigan;Central;FUR-BO-10001972;Furniture;Bookcases;241,96;2;0;41,1332
2124;CA-2019-167381;22.09.2019;24.09.2019;EH-14005;Home Office;United States;Lansing;Michigan;Central;OFF-LA-10000134;Office Supplies;Labels;27,72;9;0;13,3056
2125;CA-2019-144862;01.12.2019;05.12.2019;EH-14005;Home Office;United States;Philadelphia;Pennsylvania;East;OFF-EN-10003040;Office Supplies;Envelopes;104,68;5;0,2;35,3295
2126;CA-2019-144862;01.12.2019;05.12.2019;EH-14005;Home Office;United States;Philadelphia;Pennsylvania;East;TEC-PH-10000923;Technology;Phones;62,958;7;0,4;9,4437
2127;CA-2016-126032;23.06.2016;28.06.2016;BS-11665;Consumer;United States;Philadelphia;Pennsylvania;East;TEC-AC-10000158;Technology;Accessories;86,376;3;0,2;1,0797
2128;CA-2017-134859;04.10.2017;09.10.2017;JK-16120;Home Office;United States;Philadelphia;Pennsylvania;East;FUR-FU-10003623;Furniture;Furnishings;64,944;3;0,2;6,4944
2129;CA-2017-134859;04.10.2017;09.10.2017;JK-16120;Home Office;United States;Philadelphia;Pennsylvania;East;OFF-PA-10001293;Office Supplies;Paper;20,736;4;0,2;7,2576
2130;US-2016-114188;20.05.2016;22.05.2016;RF-19345;Corporate;United States;Dover;New Hampshire;East;OFF-AP-10000124;Office Supplies;Appliances;33,28;4;0;9,3184
2131;US-2016-114188;20.05.2016;22.05.2016;RF-19345;Corporate;United States;Dover;New Hampshire;East;OFF-AR-10004511;Office Supplies;Art;38,52;9;0;11,9412
2132;US-2016-114188;20.05.2016;22.05.2016;RF-19345;Corporate;United States;Dover;New Hampshire;East;FUR-FU-10000076;Furniture;Furnishings;139,86;7;0;60,1398
2133;CA-2017-156524;20.11.2017;26.11.2017;DL-12865;Consumer;United States;New York City;New York;East;OFF-PA-10003883;Office Supplies;Paper;19,65;3;0;9,039
2134;CA-2017-122210;30.11.2017;04.12.2017;WB-21850;Consumer;United States;Philadelphia;Pennsylvania;East;OFF-BI-10003656;Office Supplies;Binders;152,991;3;0,7;-122,3928
2135;CA-2017-122210;30.11.2017;04.12.2017;WB-21850;Consumer;United States;Philadelphia;Pennsylvania;East;OFF-FA-10000053;Office Supplies;Fasteners;10,584;7;0,2;-2,3814
2136;CA-2017-122210;30.11.2017;04.12.2017;WB-21850;Consumer;United States;Philadelphia;Pennsylvania;East;TEC-PH-10002807;Technology;Phones;94,92;4;0,4;15,82
2137;CA-2017-156377;31.12.2017;05.01.2018;TB-21625;Consumer;United States;Grand Prairie;Texas;Central;FUR-FU-10002364;Furniture;Furnishings;14,76;5;0,6;-11,439
2138;CA-2017-156377;31.12.2017;05.01.2018;TB-21625;Consumer;United States;Grand Prairie;Texas;Central;OFF-BI-10002954;Office Supplies;Binders;3,656;4;0,8;-5,8496
2139;US-2019-157896;16.11.2019;16.11.2019;CB-12415;Consumer;United States;New York City;New York;East;OFF-PA-10004092;Office Supplies;Paper;146,82;3;0;73,41
2140;CA-2016-159520;06.06.2016;11.06.2016;GT-14635;Corporate;United States;Long Beach;New York;East;OFF-BI-10003982;Office Supplies;Binders;149,544;9;0,2;50,4711
2141;CA-2016-159520;06.06.2016;11.06.2016;GT-14635;Corporate;United States;Long Beach;New York;East;OFF-SU-10001664;Office Supplies;Supplies;17,14;2;0;4,4564
2142;CA-2016-159520;06.06.2016;11.06.2016;GT-14635;Corporate;United States;Long Beach;New York;East;FUR-TA-10003238;Furniture;Tables;991,764;3;0,4;-347,1174
2143;CA-2018-155481;01.09.2018;05.09.2018;DK-13225;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-PA-10004675;Office Supplies;Paper;30,48;6;0,2;9,906
2144;CA-2018-155481;01.09.2018;05.09.2018;DK-13225;Corporate;United States;Philadelphia;Pennsylvania;East;TEC-PH-10002293;Technology;Phones;23,988;2;0,4;-4,7976
2145;CA-2018-155481;01.09.2018;05.09.2018;DK-13225;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-FA-10002780;Office Supplies;Fasteners;16,688;7;0,2;5,4236
2146;US-2018-152051;25.06.2018;29.06.2018;TS-21160;Corporate;United States;York;Pennsylvania;East;FUR-CH-10002965;Furniture;Chairs;422,058;3;0,3;-18,0882
2147;US-2018-152051;25.06.2018;29.06.2018;TS-21160;Corporate;United States;York;Pennsylvania;East;OFF-BI-10004781;Office Supplies;Binders;38,088;4;0,7;-27,9312
2148;US-2018-152051;25.06.2018;29.06.2018;TS-21160;Corporate;United States;York;Pennsylvania;East;OFF-ST-10001713;Office Supplies;Storage;254,352;6;0,2;-50,8704
2149;CA-2016-141607;12.12.2016;17.12.2016;WB-21850;Consumer;United States;Concord;California;West;FUR-FU-10003975;Furniture;Furnishings;43,31;1;0;4,331
2150;CA-2019-102771;31.03.2019;05.04.2019;DO-13435;Consumer;United States;New York City;New York;East;TEC-PH-10001536;Technology;Phones;84,95;5;0;22,087
2151;US-2019-139969;19.11.2019;26.11.2019;AF-10870;Consumer;United States;College Station;Texas;Central;FUR-CH-10001973;Furniture;Chairs;233,058;3;0,3;-53,2704
2152;CA-2016-167360;24.11.2016;29.11.2016;RB-19435;Consumer;United States;Saint Louis;Missouri;Central;TEC-AC-10001772;Technology;Accessories;111,79;7;0;43,5981
